●04주차 (2020년 01월 20일 ~ 2020년 01월 26일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
158,엄마 바람피게하기,2020-01-16,"32,000",0.0%,"-52,000",-61.9%,"179,000",16,-7,-30.4%,68,1,14,한국,한국,주식회사 마운틴픽쳐스
160,1944 대전투,2020-01-21,"15,000",0.0%,"15,000",100.0%,"15,000",15,15,100.0%,15,5,15,프랑스,프랑스,(유)조이앤시네마
161,와호강호,,"14,000",0.0%,"3,000",27.3%,"25,000",14,3,27.3%,25,2,14,중국,중국,(유)조이앤시네마
161,수색자,,"42,000",0.0%,"42,000",100.0%,"14,480,000",14,14,100.0%,"6,535",1,1,미국,미국,
161,카운트다운,2019-12-12,"14,000",0.0%,"4,000",40.0%,"611,127,000",14,4,40.0%,"73,406",2,14,미국,미국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
164,"꼭두각시여, 안녕",,"58,000",0.0%,"6,000",11.5%,"192,000",13,2,18.2%,41,1,1,프랑스,프랑스,
165,마이 리틀 텔레비전(인디스데이),,"65,000",0.0%,"41,000",170.8%,"89,000",11,7,175.0%,15,1,4,한국,한국,
166,녹차의 중력,2019-11-28,"81,000",0.0%,"-260,000",-76.2%,"2,056,500",10,-21,-67.7%,279,2,3,한국,한국,주식회사 마운틴픽쳐스
166,군대,,"67,000",0.0%,"62,000",1240.0%,"1,194,000",10,9,900.0%,177,1,1,한국,한국,
166,"센베노,평창",2020-01-01,"50,000",0.0%,"-16,000",-24.2%,"236,000",10,-8,-44.4%,63,1,7,한국,한국,주식회사 씨엠닉스
169,월성,2019-12-12,"50,000",0.0%,"-576,000",-92.0%,"42,595,260",9,-80,-89.9%,"5,135",2,5,한국,한국,(주)리틀빅픽쳐스
169,속물들,2019-12-12,"68,800",0.0%,"-199,200",-74.3%,"22,085,240",9,-42,-82.4%,"2,965",3,4,한국,한국,(주)삼백상회
171,스펠바운드,,"16,000",0.0%,"16,000",100.0%,"1,942,000",8,8,100.0%,874,1,1,미국,미국,
171,무림방주: 절대고수의 탄생,2020-01-10,"8,000",0.0%,"-6,000",-42.9%,"669,000",8,-6,-42.9%,162,2,8,중국,중국,(유)조이앤시네마
171,기억할 만한 지나침,2019-12-19,"62,000",0.0%,"-66,000",-51.6%,"1,641,500",8,-15,-65.2%,268,1,4,한국,한국,영화배급협동조합 씨네소파
171,백두 번째 구름,,"60,000",0.0%,"-366,000",-85.9%,"1,305,500",8,-37,-82.2%,170,1,4,한국,한국,
175,1월 단편 상상극장-우리들은 자란다,,"54,400",0.0%,"30,400",126.7%,"94,400",7,4,133.3%,12,1,1,한국,한국,
175,우아한 만찬,2020-01-16,"21,000",0.0%,"-19,000",-47.5%,"61,000",7,-3,-30.0%,17,1,3,미국,미국,주식회사 더쿱
175,애국자 게임 2 - 지록위마,,"49,500",0.0%,"-730,000",-93.6%,"6,508,500",7,-120,-94.5%,848,1,2,한국,한국,
175,플레이어,1993-02-06,"30,000",0.0%,"-114,000",-79.2%,"1,184,000",7,-24,-77.4%,223,1,1,미국,미국,
175,영화로운 나날,2019-12-12,"53,000",0.0%,"-709,500",-93.0%,"15,994,480",7,-89,-92.7%,"2,030",1,3,한국,한국,㈜인디스토리
175,쇼 피플,,"32,000",0.0%,"-130,000",-80.2%,"1,808,000",7,-25,-78.1%,296,1,1,미국,미국,
175,코끼리는 그곳에 있어,2019-11-21,"64,000",0.0%,"-72,000",-52.9%,"20,636,400",7,-12,-63.2%,"1,618",1,1,중국,중국,아이 엠
182,지미스 홀,2014-10-09,"43,000",0.0%,"-12,000",-21.8%,"86,802,500",5,0,0.0%,"11,695",1,1,영국,"영국,아일랜드,프랑스",그린나래미디어(주)
182,돈틀리스: 미드웨이 해전,2020-01-23,"8,000",0.0%,"8,000",100.0%,"8,000",5,5,100.0%,5,5,5,미국,미국,주식회사 풍경소리
182,어쩌다 액션 히어로,2020-01-17,"7,000",0.0%,"-2,000",-22.2%,"16,000",5,-1,-16.7%,11,2,5,멕시코,멕시코,주식회사 풍경소리
182,집 이야기,2019-11-28,"33,000",0.0%,"-2,000",-5.7%,"67,426,580",5,-1,-16.7%,"9,942",1,2,한국,한국,CGV아트하우스
186,라스트 씬,2019-12-12,"26,000",0.0%,"-25,000",-49.0%,"2,820,000",4,-3,-42.9%,434,2,3,한국,한국,(주)시네마달
186,대통령의 7시간,2019-11-14,"32,000",0.0%,"-215,000",-87.0%,"241,226,840",4,-26,-86.7%,"28,614",1,2,한국,한국,"(주)씨네포트,주식회사 마운틴픽쳐스"
188,우리를 갈라놓는 것들,2019-11-28,"15,000",0.0%,"-37,000",-71.2%,"15,443,580",3,-5,-62.5%,"1,835",1,1,한국,한국,(주)엣나인필름
189,공사의 희로애락,,"13,000",0.0%,"-14,000",-51.9%,"2,100,000",2,-2,-50.0%,354,1,1,한국,한국,
189,주전장,2019-07-25,"12,000",0.0%,"-6,000",-33.3%,"309,752,090",2,-1,-33.3%,"40,022",1,1,미국,미국,(주)시네마달
189,헤로니모,2019-11-21,"18,000",0.0%,"-893,000",-98.0%,"116,775,720",2,-92,-97.9%,"15,912",1,2,한국,"한국,미국",커넥트픽쳐스(주)
189,앤젤스 셰어: 천사를 위한 위스키,2013-05-16,"17,000",0.0%,"-98,000",-85.2%,"141,978,171",2,-9,-81.8%,"18,111",1,1,영국,"영국,프랑스",(주)티캐스트
189,별의 정원,2019-07-04,"7,000",0.0%,"-2,500",-26.3%,"97,283,300",2,-1,-33.3%,"14,288",1,1,한국,한국,예지림엔터테인먼트
189,쥬만지: 넥스트 레벨,2019-12-11,"22,000",0.0%,"-393,000",-94.7%,"8,793,014,370",2,-45,-95.7%,"1,057,266",1,1,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
195,동생의 젊은 아내-감독판,2020-01-23,"5,000",0.0%,"5,000",100.0%,"5,000",1,1,100.0%,1,1,1,한국,한국,(주)소나무픽쳐스
195,에어리언 대침공,2020-01-23,"1,000",0.0%,"1,000",100.0%,"1,000",1,1,100.0%,1,1,1,미국,미국,(유)조이앤시네마
195,시아버지와 젊은 며느리들,2020-01-23,"5,000",0.0%,"5,000",100.0%,"5,000",1,1,100.0%,1,1,1,한국,한국,(주)소나무픽쳐스
195,불량탐정: 먹이사슬,2020-01-22,"1,000",0.0%,"1,000",100.0%,"1,000",1,1,100.0%,1,1,1,한국,한국,(주)액티버스엔터테인먼트
195,자매전쟁,2020-01-22,"1,000",0.0%,"1,000",100.0%,"1,000",1,1,100.0%,1,1,1,한국,한국,(주)액티버스엔터테인먼트
195,어리고 이쁜 새엄마,2020-01-22,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
195,쌔끈한 며느리,2020-01-22,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
195,남편친구:손기술에 가버린 아내,2020-01-22,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
195,남편선배:속궁합이 궁금해,2020-01-22,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
195,스와핑 : 아내의 동의,2020-01-22,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,한국,한국,(주)영화사가을
195,속궁합 잘 맞는 친구엄마,2020-01-22,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,한국,한국,(주)영화사가을
195,정사: 금지된 사랑,2020-01-23,"5,000",0.0%,"5,000",100.0%,"5,000",1,1,100.0%,1,1,1,헝가리,헝가리,(주)소나무픽쳐스
195,중년 알바: 젖어드는 불륜의 맛,2020-01-23,"1,000",0.0%,"1,000",100.0%,"1,000",1,1,100.0%,1,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
195,루시드: 자각몽,2020-01-24,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,영국,영국,(주)도키엔터테인먼트
195,아줌맛,2020-01-21,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)플라이어
195,직장상사에게 빼앗긴 아내,2020-01-21,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)플라이어
195,거친 섹스에 빠진 그녀들,2020-01-22,"1,000",0.0%,"1,000",100.0%,"1,000",1,1,100.0%,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈
195,호흡,2019-12-19,"6,500",0.0%,"-230,000",-97.3%,"10,401,160",1,-36,-97.3%,"1,302",1,1,한국,한국,(주)영화사 그램
213,어글리 돌,2019-05-01,0,0.0%,0,100.0%,"382,560,870",0,0,100.0%,"52,586",1,1,미국,미국,판씨네마(주)
213,레드슈즈,2019-07-25,0,0.0%,0,100.0%,"6,103,833,190",0,0,100.0%,"817,729",1,2,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
213,엄마는 갱년기,,0,0.0%,0,100.0%,0,0,0,100.0%,0,1,1,중국,중국,
213,신과함께-인과 연,2018-08-01,0,0.0%,0,100.0%,"102,677,675,409",0,0,100.0%,"12,276,350",1,1,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
213,신과함께-죄와 벌,2017-12-20,0,0.0%,0,100.0%,"115,707,627,637",0,0,100.0%,"14,411,775",1,1,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
213,리틀 포레스트,2018-02-28,0,0.0%,0,100.0%,"11,934,249,185",0,0,100.0%,"1,506,911",1,1,한국,한국,메가박스중앙(주)플러스엠
213,비긴 어게인,2014-08-13,0,0.0%,0,100.0%,"27,214,850,961",0,0,100.0%,"3,445,658",1,1,미국,미국,판씨네마(주)
합계,,,"45,258,382,340",,,,"1,169,410,367,408","5,180,659",,,"140,234,869","11,212","142,445",,,
,,,,,,,,,,,,,,,,
●03주차 (2020년 01월 13일 ~ 2020년 01월 19일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
,,,,점유율,(전주대비),(전주대비),,,(전주대비),(전주대비),,,,,,
1,해치지않아,2020-01-15,"6,586,368,780",31.5%,"6,467,627,780",5446.8%,"6,902,650,780","776,516","762,969",5632.0%,"813,395","1,216","27,870",한국,한국,(주)에이스메이커무비웍스
2,닥터 두리틀,2020-01-08,"4,309,872,240",20.6%,"-3,593,522,280",-45.5%,"12,213,266,760","524,642","-404,980",-43.6%,"1,454,264","1,160","30,150",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
3,나쁜 녀석들: 포에버,2020-01-15,"3,650,626,170",17.5%,"3,647,017,170",101053.4%,"3,654,415,170","402,154","401,753",100187.8%,"402,585",896,"18,211",미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
4,백두산,2019-12-19,"1,712,026,910",8.2%,"-2,667,077,370",-60.9%,"69,400,001,660","203,893","-313,142",-60.6%,"8,200,317",819,"14,488",한국,한국,"(주)씨제이이엔엠,(주)덱스터스튜디오"
5,스타워즈: 라이즈 오브 스카이워커,2020-01-08,"941,285,950",4.5%,"-2,614,967,150",-73.5%,"4,513,763,050","103,955","-276,306",-72.7%,"485,464",784,"9,763",미국,미국,월트디즈니컴퍼니코리아 유한책임회사
6,천문: 하늘에 묻는다,2019-12-26,"676,854,590",3.2%,"-1,574,935,500",-69.9%,"16,302,267,060","82,333","-192,641",-70.1%,"1,968,706",660,"7,277",한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
7,시동,2019-12-18,"481,704,440",2.3%,"-1,340,734,330",-73.6%,"28,032,088,380","57,498","-156,067",-73.1%,"3,308,844",599,"5,760",한국,한국,(주)넥스트엔터테인먼트월드(NEW)
8,미드웨이,2019-12-31,"473,844,700",2.3%,"-1,340,463,090",-73.9%,"8,106,506,070","56,835","-157,608",-73.5%,"941,075",543,"4,655",미국,미국,(주)누리픽쳐스
9,겨울왕국 2,2019-11-21,"298,112,880",1.4%,"-454,079,710",-60.4%,"114,593,258,590","36,542","-54,179",-59.7%,"13,721,190",381,"2,533",미국,미국,월트디즈니컴퍼니코리아 유한책임회사
10,타오르는 여인의 초상,2020-01-16,"273,538,340",1.3%,"266,379,240",3720.8%,"289,806,240","31,960","31,320",4893.8%,"33,620",118,829,프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
11,신비아파트 극장판 하늘도깨비 대 요르문간드,2019-12-19,"149,126,630",0.7%,"-294,534,330",-66.4%,"6,992,398,860","19,200","-37,662",-66.2%,"886,361",241,"1,228",한국,한국,(주)씨제이이엔엠
12,나이브스 아웃,2019-12-04,"150,130,980",0.7%,"-148,028,960",-49.6%,"6,575,466,930","18,097","-15,194",-45.6%,"771,188",115,818,미국,미국,(주)올스타엔터테인먼트
13,포드 V 페라리,2019-12-04,"141,093,460",0.7%,"-173,141,220",-55.1%,"11,823,555,440","16,593","-18,306",-52.5%,"1,340,445",130,857,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
14,히트맨,2020-01-22,"114,336,740",0.5%,"112,240,740",5355.0%,"116,432,740","12,849","12,587",4804.2%,"13,111",21,67,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
15,슈퍼 베어,2020-01-15,"83,661,420",0.4%,"78,261,420",1449.3%,"89,061,420","11,590","10,690",1187.8%,"12,490",227,"1,050",미국,미국,와이드 릴리즈(주)
16,눈의 여왕4,2019-12-24,"19,667,700",0.1%,"-51,865,500",-72.5%,"1,464,934,100","9,574","-2,976",-23.7%,"206,925",28,140,러시아,러시아,(주)넥스트엔터테인먼트월드(NEW)
17,파바로티,2020-01-01,"74,889,080",0.4%,"-17,946,380",-19.3%,"307,258,080","8,979","-3,038",-25.3%,"38,122",54,384,영국,영국,오드
18,스파이즈,2020-01-15,"66,359,840",0.3%,"66,359,840",100.0%,"66,359,840","8,540","8,540",100.0%,"8,540",224,"1,048",프랑스,프랑스,(주)팝엔터테인먼트
19,프린스 코기,2019-12-24,"60,752,400",0.3%,"-31,204,700",-33.9%,"1,455,534,980","7,956","-7,088",-47.1%,"190,037",36,154,벨기에,벨기에,(주)이수C&E
20,타발루가와 얼음공주,2020-01-08,"47,696,880",0.2%,"-85,053,740",-64.1%,"186,607,500","7,804","-10,245",-56.8%,"26,635",206,636,독일,독일,예지림엔터테인먼트
21,울지마 톤즈 2 : 슈크란 바바,2020-01-09,"51,469,740",0.2%,"-14,828,960",-22.4%,"131,568,440","7,492",-990,-11.7%,"17,434",227,860,한국,한국,(주)영화특별시에스엠씨
22,피아니스트의 전설,2020-01-01,"57,293,220",0.3%,"-43,340,600",-43.1%,"283,873,860","7,121","-4,986",-41.2%,"33,834",56,399,이탈리아,이탈리아,(주)라이크콘텐츠
23,기생충,2019-05-30,"53,102,920",0.3%,"50,502,500",1942.1%,"85,940,671,985","7,051","6,747",2219.4%,"10,092,749",51,285,한국,한국,(주)씨제이이엔엠
24,스파이 지니어스,2020-01-22,"53,447,000",0.3%,"27,086,000",102.8%,"87,440,000","5,623","2,762",96.5%,"9,282",17,28,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
25,미스터 주: 사라진 VIP,2020-01-22,"29,545,000",0.1%,"29,041,000",5762.1%,"38,245,000","4,041","3,969",5512.5%,"5,337",8,17,한국,한국,"메가박스중앙(주)플러스엠,(주)리틀빅픽쳐스"
26,"고흐, 영원의 문에서",2019-12-26,"26,934,970",0.1%,"-25,538,770",-48.7%,"281,327,310","3,422","-3,025",-46.9%,"34,582",34,222,미국,"미국,프랑스",(주)팝엔터테인먼트
27,두 교황,2019-12-11,"23,843,500",0.1%,"-5,565,960",-18.9%,"212,661,160","3,108",-552,-15.1%,"27,412",15,98,미국,"미국,영국,이탈리아,아르헨티나",판씨네마(주)
28,갱,2020-01-16,"7,187,680",0.0%,"3,929,680",120.6%,"15,010,680","2,967","2,605",719.6%,"3,838",53,229,한국,한국,(주)삼백상회
29,21 브릿지: 테러 셧다운,2020-01-01,"15,242,900",0.1%,"-158,572,500",-91.2%,"766,556,700","2,647","-19,770",-88.2%,"91,430",102,390,미국,미국,"(주)드림팩트엔터테인먼트,(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
30,남산의 부장들,2020-01-22,"23,595,000",0.1%,"23,595,000",100.0%,"23,595,000","2,515","2,515",100.0%,"2,515",8,16,한국,한국,(주)쇼박스
31,신의 은총으로,2020-01-16,"18,121,860",0.1%,"13,728,360",312.5%,"26,848,360","2,209","1,639",287.5%,"3,351",41,175,프랑스,프랑스,찬란
32,"베를린, 아이 러브 유",2019-12-04,"2,142,000",0.0%,"2,142,000",100.0%,"3,531,900","2,100","2,100",100.0%,"2,266",1,7,독일,독일,(주)영화사 안다미로
33,몽마르트 파파,2020-01-09,"13,856,500",0.1%,"-4,699,300",-25.3%,"42,081,300","1,940",-160,-7.6%,"5,609",40,220,한국,한국,(주)트리플픽쳐스
34,차일드 인 타임,2020-01-09,"13,774,260",0.1%,"-14,971,640",-52.1%,"45,770,540","1,721","-1,572",-47.7%,"5,473",62,275,영국,영국,(주)팝엔터테인먼트
35,"미안해요, 리키",2019-12-19,"12,315,500",0.1%,"-13,160,180",-51.7%,"270,768,400","1,540","-1,711",-52.6%,"34,296",25,125,프랑스,프랑스,(주)영화사 진진
36,조커,2019-10-02,"10,505,500",0.1%,"5,730,000",120.0%,"45,396,356,450","1,504",907,151.9%,"5,249,975",20,62,미국,미국,워너브러더스 코리아(주)
37,누구를 위한 반역인가,,"2,350,000",0.0%,"2,350,000",100.0%,"2,350,000","1,170","1,170",100.0%,"1,170",1,12,미국,미국,
38,걸즈 앤 판처 최종장 제1화,2020-01-08,"10,266,280",0.0%,"-11,911,660",-53.7%,"32,444,220","1,156","-1,345",-53.8%,"3,657",46,211,일본,일본,(주)디스테이션
39,전장이여 영원히,,"2,088,000",0.0%,"2,088,000",100.0%,"4,010,000","1,044","1,044",100.0%,"2,005",1,20,미국,미국,
40,벌룬,2020-01-16,"8,866,300",0.0%,"7,138,300",413.1%,"10,595,300","1,032",840,437.5%,"1,225",24,125,독일,독일,주식회사 세미콜론스튜디오
41,핑크퐁 시네마 콘서트 : 우주대탐험,2020-01-30,"8,216,000",0.0%,"8,216,000",100.0%,"8,216,000","1,027","1,027",100.0%,"1,027",5,5,한국,한국,스마트스터디(주)
42,컨트롤 그룹,2019-12-09,"1,022,000",0.0%,"1,022,000",100.0%,"1,023,000",980,980,100.0%,981,1,7,미국,미국,(주)영화사 안다미로
42,델리리움,2019-12-09,"1,022,000",0.0%,"1,022,000",100.0%,"1,023,000",980,980,100.0%,981,1,7,미국,미국,(주)영화사 안다미로
42,쥬라기 프레데터,2019-12-16,"1,022,000",0.0%,"1,022,000",100.0%,"1,023,000",980,980,100.0%,981,1,7,영국,영국,(주)영화사 안다미로
45,루프홀,2019-12-16,"962,000",0.0%,"962,000",100.0%,"963,000",920,920,100.0%,921,1,7,미국,미국,(주)영화사 안다미로
46,존과 맥의 요상한 우주여행,2019-12-24,"952,000",0.0%,"951,000",95100.0%,"953,000",910,909,90900.0%,911,1,7,미국,미국,(주)영화사 안다미로
46,쥬라기 펫의 모험,2019-12-24,"952,000",0.0%,"951,000",95100.0%,"953,000",910,909,90900.0%,911,1,7,미국,미국,(주)영화사 안다미로
48,작은 빛,2020-01-23,"7,816,000",0.0%,"7,816,000",100.0%,"9,463,000",892,892,100.0%,"1,131",2,6,한국,한국,(주)시네마달
49,원스 어폰 어 타임... 인 할리우드,2019-09-25,"5,421,000",0.0%,"5,421,000",100.0%,"2,275,228,670",780,780,100.0%,"278,099",18,31,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
50,사탄은 잠들지 않는다,,"1,540,000",0.0%,"1,540,000",100.0%,"1,678,000",770,770,100.0%,800,1,12,미국,미국,
51,그리고 신은 여자를 창조했다,,"1,522,000",0.0%,"1,522,000",100.0%,"1,522,000",761,761,100.0%,761,1,15,프랑스,프랑스,
52,윤희에게,2019-11-14,"5,168,000",0.0%,"-4,122,500",-44.4%,"957,108,001",674,-468,-41.0%,"120,028",9,52,한국,한국,(주)리틀빅픽쳐스
53,목격자-눈이 없는 아이,2020-01-29,"660,000",0.0%,"20,000",3.1%,"1,300,000",660,20,3.1%,"1,300",2,6,중국,중국,(주)드림팩트엔터테인먼트
54,결혼 이야기,2019-11-27,"5,863,000",0.0%,"-69,000",-1.2%,"181,544,560",642,-11,-1.7%,"22,107",7,30,영국,영국,판씨네마(주)
55,브라 이야기,2020-01-16,"5,593,960",0.0%,"4,387,960",363.8%,"6,799,960",631,497,370.9%,765,12,56,독일,독일,알토미디어(주)
56,겨울왕국,2014-01-16,"5,086,000",0.0%,"-3,351,000",-39.7%,"82,505,976,400",605,-378,-38.5%,"10,301,296",6,39,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
57,차타레부인의 사랑,1981-08-01,"1,166,000",0.0%,"1,166,000",100.0%,"7,440,000",583,583,100.0%,"3,512",1,11,프랑스,"프랑스,영국,독일",(주)피터팬픽쳐스
58,러브레터,1999-11-20,"3,746,980",0.0%,"-9,095,980",-70.8%,"858,954,234",450,-798,-63.9%,"110,731",6,34,일본,일본,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(유)조이앤시네마,(주)팝엔터테인먼트"
59,트레져 헌터: 비밀의 책,2020-01-14,"2,047,000",0.0%,"2,047,000",100.0%,"2,047,000",440,440,100.0%,440,5,15,중국,중국,(주)소나무픽쳐스
60,와일드라이프,2019-12-25,"3,349,900",0.0%,"-5,087,100",-60.3%,"98,132,640",439,-662,-60.1%,"12,291",12,52,미국,미국,"그린나래미디어(주),(주)키다리이엔티"
61,클로젯,2020-02-05,"3,791,000",0.0%,"3,791,000",100.0%,"3,791,000",423,423,100.0%,423,2,2,한국,한국,(주)씨제이이엔엠
62,파비안느에 관한 진실,2019-12-05,"3,001,000",0.0%,"-3,994,000",-57.1%,"299,166,700",419,-567,-57.5%,"44,944",6,27,프랑스,프랑스,(주)티캐스트
63,백야의 탈출,,"756,000",0.0%,"756,000",100.0%,"4,206,000",395,395,100.0%,"1,670",1,6,미국,미국,
64,일 트로바토레,2020-01-12,"9,030,000",0.0%,"3,429,000",61.2%,"14,631,000",390,156,66.7%,624,5,11,독일,독일,(주)케빈앤컴퍼니
65,청춘빌라 살인사건,2020-01-02,"2,120,000",0.0%,"-1,209,500",-36.3%,"6,794,500",369,-80,-17.8%,"1,055",5,21,한국,한국,(주)미로스페이스
66,아이리시맨,2019-11-20,"2,604,000",0.0%,"-884,000",-25.3%,"304,912,340",350,-84,-19.4%,"36,153",4,14,미국,미국,판씨네마(주)
67,사마에게,2020-01-23,"2,934,000",0.0%,"-106,000",-3.5%,"6,575,000",348,-32,-8.4%,800,3,3,영국,영국,(주)엣나인필름
68,캣츠,2019-12-24,"2,545,980",0.0%,"-34,570,020",-93.1%,"6,313,429,050",326,"-4,236",-92.9%,"754,529",6,25,미국,"미국,영국",유니버설픽쳐스인터내셔널 코리아(유)
69,프란치스코 교황 : 맨 오브 히스 워드,2019-11-21,"2,104,000",0.0%,"-1,605,000",-43.3%,"285,871,260",307,-194,-38.7%,"39,107",5,19,이탈리아,"이탈리아,스위스,독일,프랑스","㈜영화사 백두대간,영화사 풀"
70,82년생 김지영,2019-10-23,"3,007,000",0.0%,"2,558,000",569.7%,"30,302,652,310",305,254,498.0%,"3,678,597",2,4,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
71,애수,,"586,000",0.0%,"445,000",315.6%,"40,676,500",302,232,331.4%,"18,291",1,6,미국,미국,
72,마리오 보타 : 영혼을 위한 건축,2020-01-23,"2,320,000",0.0%,"2,320,000",100.0%,"2,320,000",290,290,100.0%,290,1,1,스위스,스위스,하준사
73,날씨의 아이,2019-10-30,"1,907,360",0.0%,"-2,915,960",-60.5%,"5,422,665,510",226,-356,-61.2%,"656,992",2,8,일본,일본,"(주)미디어캐슬,워터홀컴퍼니(주)"
74,올모스트 엔젤스,,"432,000",0.0%,"432,000",100.0%,"1,336,000",216,216,100.0%,668,1,12,미국,미국,
75,소녀가 소녀에게,2020-01-09,"1,731,500",0.0%,"-4,158,100",-70.6%,"7,736,100",209,-360,-63.3%,801,7,43,일본,일본,(주)디오시네마
76,아이다,2019-02-02,"2,972,000",0.0%,"2,972,000",100.0%,"75,392,000",203,203,100.0%,"3,139",5,10,미국,미국,(주) 인스터 글로벌
77,썩시드,2020-01-09,"1,776,700",0.0%,"-873,800",-33.0%,"8,837,200",194,-69,-26.2%,958,10,51,태국,태국,주식회사 슈아픽처스
78,무기여 잘 있거라,1974-01-01,"332,000",0.0%,"-38,000",-10.3%,"21,559,034",191,-10,-5.0%,"11,625",1,3,미국,미국,
79,악의 손길,2008-11-24,"378,000",0.0%,"378,000",100.0%,"7,759,000",189,189,100.0%,"3,229",1,4,미국,미국,
80,벌새,2019-08-29,"1,507,000",0.0%,"165,000",12.3%,"1,180,309,074",178,19,11.9%,"145,252",4,11,한국,한국,"(주)엣나인필름,(주)콘텐츠판다"
81,인셉션,2010-07-21,"1,750,000",0.0%,"1,750,000",100.0%,"43,483,221,000",175,175,100.0%,"5,835,192",1,1,미국,미국,"(주)디스테이션,워너브러더스 코리아(주)"
82,주말 오후6시의 연인,2020-01-16,"943,000",0.0%,"943,000",100.0%,"943,000",171,171,100.0%,171,20,20,한국,한국,(주)나우콘텐츠
83,자매들:감금의 추억,2020-01-17,"888,000",0.0%,"888,000",100.0%,"888,000",160,160,100.0%,160,20,20,한국,한국,주식회사 플릭스코
84,누구를 위하여 종은 울리나,1972-03-18,"316,000",0.0%,"274,000",652.4%,"33,205,586",158,137,652.4%,"18,344",1,6,미국,미국,
85,디어스킨,2020-01-01,"1,122,000",0.0%,"-2,824,900",-71.6%,"14,120,280",157,-315,-66.7%,"1,619",8,26,프랑스,프랑스,M&M 인터내셔널
86,플레이보이,,"310,000",0.0%,"-1,466,000",-82.5%,"2,086,000",155,-733,-82.5%,"1,043",1,4,미국,미국,
87,나의 특별한 형제,2019-05-01,"1,008,000",0.0%,"1,008,000",100.0%,"12,082,626,074",144,144,100.0%,"1,478,300",1,1,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
88,이태원,2019-12-05,"1,235,000",0.0%,"-465,000",-27.4%,"23,644,260",141,-63,-30.9%,"2,967",5,26,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
89,리틀 큐,2020-01-09,"1,042,000",0.0%,"-4,921,460",-82.5%,"11,803,460",138,-619,-81.8%,"1,442",28,73,홍콩,홍콩,(주)미로스페이스
90,에릭 클랩튼: 기타의 신,2020-01-23,"1,206,000",0.0%,"828,000",219.0%,"2,372,000",134,60,81.1%,294,1,1,영국,영국,(주)영화사 진진
91,애국자 게임 2 - 지록위마,,"779,500",0.0%,"720,500",1221.2%,"6,459,000",127,119,1487.5%,841,2,6,한국,한국,
92,멀홀랜드 드라이브,2001-11-30,"586,000",0.0%,"178,000",43.6%,"105,736,882",125,41,48.8%,"13,309",1,2,미국,미국,(주)영화사 안다미로
93,걸즈 앤 판처 극장판,2016-08-25,"1,320,000",0.0%,"1,320,000",100.0%,"303,454,100",120,120,100.0%,"33,468",1,1,일본,일본,"(주)머스트씨무비릴리징컴퍼니,주식회사 온 피크"
94,욕망,,"232,000",0.0%,"232,000",100.0%,"1,337,000",116,116,100.0%,620,1,6,미국,미국,
95,위대한 카루소,,"230,000",0.0%,"230,000",100.0%,"5,314,000",115,115,100.0%,"2,622",1,7,미국,미국,
