14094.18401,-2.086367612423417,1.659134,-2.101299834733059,2020_5
21045.40359,0.3302963305157504,2.517144,0.34086647406743514,2020_6
14978.81481,-0.40501126804437754,1.759078,-0.43094507463568993,2020_7
28285.25865,0.4704374106898966,3.450081,0.4901342896007369,2020_8
2587.79726,-9.930245227170541,0.325891,-9.58661024698442,2020_9
3706.46892,0.3018160098318051,0.454074,0.28229539678554594,2020_10
4731.89781,0.2167056287295436,0.550387,0.1749914151315347,2020_11
6258.70162,0.24394896940301805,0.744346,0.2605763986103237,2020_12
1674.86216,-2.7368457951190446,0.214662,-2.4675256915523005,2020_13
1387.1173,-0.20744089919432196,0.166995,-0.2854396838228689,2020_14
1867.2558,0.2571358996448157,0.227387,0.26559126071411293,2020_15
2458.26078,0.24041590087118428,0.311875,0.2709034068136273,2020_16
2352.001,-0.04517845868262805,0.276466,-0.12807723192001919,2020_17
3278.71832,0.2826462140242654,0.405753,0.3186347359107634,2020_18
3404.2273,0.03686856632634374,0.444018,0.08617893869167477,2020_19
1463.55522,-1.3259985366319147,0.200896,-1.2101883561643838,2020_20
6843.04282,0.7861250822919736,0.778302,0.7418791163327346,2020_21
4865.2208,-0.406522561113773,0.569859,-0.3657799560944024,2020_22
2560.85364,-0.8998433662924994,0.331211,-0.7205316248554549,2020_23
2397.32638,-0.06821234745683641,0.293015,-0.1303551012746786,2020_24
4952.32068,0.5159185895045876,0.588448,0.5020545570721626,2020_25
7034.4898,0.2959943335193976,0.837484,0.2973620988580081,2020_26
12674.49852,0.4449887079240433,1.538201,0.4555431962402833,2020_27
6714.89356,-0.8875203913135443,0.770718,-0.9958026152237264,2020_28
26004.77119,0.7417822479214053,3.025698,0.745275966074605,2020_29
14822.93523,-0.7543604412012264,1.817801,-0.6644825258650425,2020_30
11383.81257,-0.30210640230173774,1.338697,-0.3578883048217782,2020_31
17783.10427,0.3598523408984094,2.049241,0.34673520586402473,2020_32
5845.95524,-2.0419501244761498,0.666603,-2.074155081810313,2020_33
7660.83353,0.23690350180471806,0.882375,0.24453548661283475,2020_34
11174.19265,0.3144172675419195,1.26772,0.3039669643138863,2020_35
24646.196119,0.5466159322904315,2.777355,0.5435513285121996,2020_36
19349.76148,-0.27372092645557505,2.127148,-0.30567078548366167,2020_37
5382.436122,-2.5949820938720287,0.629455,-2.379348801741189,2020_38
4685.99682,-0.14862137742551856,0.532238,-0.18265700682777253,2020_39
5168.32481,0.09332385400135093,0.581315,0.08442410741164436,2020_40
8563.82638,0.3964935087812932,0.980325,0.4070180807385306,2020_41
7555.43081,-0.13346632314670095,0.882172,-0.11126288297520218,2020_42
5889.35341,-0.2828964886316782,0.650268,-0.3566283440058561,2020_43
7936.12714,0.2579058643962198,0.877515,0.25896651339293353,2020_44
4314.94582,-0.8392182592920714,0.515954,-0.7007620834415471,2020_45
6796.50035,0.3651224015606797,0.762563,0.32339491950173294,2020_46
8499.08908,0.2003260248214741,0.946282,0.19414825601670535,2020_47
9947.99116,0.14564770481762268,1.088277,0.130476891453187,2020_48
4212.71058,-1.3614228822716798,0.478122,-1.2761491836811525,2020_49
1740.08496,-1.4209798238817029,0.200771,-1.3814295889346568,2020_50
2317.52533,0.24916248488209622,0.26625,0.24593051643192482,2020_51
3055.50729,0.24152518385907698,0.35815,0.2565963981571968,2020_52
1253.43135,-1.4377141117461278,0.143959,-1.4878611271264737,2020_53
1262.97883,0.007559493297286662,0.142982,-0.006833027933586085,2021_1
2839.49165,0.5552095284379512,0.339142,0.5784007878705675,2021_2
8866.24563,0.6797413732378177,0.942168,0.6400408419729815,2021_3
6849.7668,-0.29438649356646696,0.735653,-0.28072338453047835,2021_4
7250.28547,0.055241779328173056,0.832629,0.11646964013984615,2021_5
4693.72397,-0.5446765758575274,0.516596,-0.6117604472353635,2021_6
6233.21705,0.24698210693625697,0.666793,0.22525281459163476,2021_7
8375.25336,0.2557577923827728,0.891748,0.2522629711532855,2021_8
6668.8898,-0.2558692092947766,0.754533,-0.18185420650919173,2021_9
6354.03258,-0.04955234585844693,0.679566,-0.11031599579731771,2021_10
4518.65173,-0.4061788691999949,0.481541,-0.41123185772343374,2021_11
6436.78405,0.29799544385833493,0.720081,0.3312682878731698,2021_12
7667.25451,0.1604838418230621,0.819829,0.12166927493416317,2021_13
6036.10532,-0.2702320624849535,0.64111,-0.27876495453198374,2021_14
7646.53005,0.21060856616917376,0.828691,0.22635819623961165,2021_15
7030.27145,-0.08765786703726783,0.796009,-0.04105732472874049,2021_16
5297.49621,-0.3270932476986142,0.572371,-0.39072210157397913,2021_17
5596.7998,0.0534776301986002,0.593916,0.036276173735006356,2021_18
11331.10303,0.5060675218306615,1.175156,0.4946066734969655,2021_19
10752.47534,-0.05381344031987329,1.173335,-0.0015519864318375167,2021_20
13843.84568,0.2233028604519954,1.437373,0.18369483773522946,2021_21
4490.23346,-2.083101536551286,0.479706,-1.9963623552759397,2021_22
11912.67473,0.6230709255670241,1.275014,0.6237641312173827,2021_23
12479.46234,0.04541763054833654,1.289827,0.011484485903923522,2021_24
11330.92063,-0.10136349441536945,1.177414,-0.09547448900726516,2021_25
9507.2528,-0.19181859032926948,0.983381,-0.19731213029334513,2021_26
