순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,배급사 
193,걸어도 걸어도,2009-06-18,"378,000",0.0%,"257,890,800",50,"34,819",1,4,일본,일본,(주)영화사 진진
193,어느 가족,2018-07-26,"418,000",0.0%,"1,437,900,400",50,"174,424",1,4,일본,일본,(주)티캐스트
193,컨트롤 그룹,2019-12-09,"350,000",0.0%,"3,015,000",50,"1,581",1,1,미국,미국,(주)영화사 안다미로
197,아비정전,1990-12-22,"294,000",0.0%,"138,357,100",49,"19,886",2,2,홍콩,홍콩,(주)디스테이션
198,피아니스트의 전설,2020-01-01,"421,460",0.0%,"349,619,562",48,"41,833",1,14,이탈리아,이탈리아,(주)라이크콘텐츠
199,존 윅 - 리로드,2017-02-22,"220,000",0.0%,"2,213,019,681",44,"277,414",2,12,미국,미국,(주)제이앤씨미디어그룹
200,성월동화,1999-08-28,"252,000",0.0%,"26,234,800",42,"3,483",1,2,중국,중국,(주)영화사오원
200,그렇게 아버지가 된다,2013-12-19,"329,000",0.0%,"967,339,062",42,"127,109",1,4,일본,일본,(주)티캐스트콘텐츠허브
200,혁명을 기념하며,,"277,000",0.0%,"325,000",42,48,1,1,러시아,러시아,
203,멀홀랜드 드라이브,2001-11-30,"308,000",0.0%,"106,208,882",40,"13,381",1,1,미국,미국,(주)영화사 안다미로
204,틱시 지구,,"244,000",0.0%,"593,000",37,89,1,1,중국,중국,
204,천녀유혼 2-인간도,1990-07-14,"222,000",0.0%,"473,000",37,77,2,3,홍콩,홍콩,
204,작은 빛,2020-01-23,"267,000",0.0%,"16,685,960",37,"2,165",2,9,한국,한국,(주)시네마달
207,철서구 2부: 폐허,,"231,000",0.0%,"538,000",36,82,1,1,중국,"중국,네덜란드",
207,다니엘 이즌 리얼,2020-04-09,"180,000",0.0%,"180,000",36,36,2,2,미국,미국,(주)디스테이션
209,시호,2020-02-27,"271,000",0.0%,"2,581,000",35,295,4,13,한국,한국,"주식회사 마운틴픽쳐스,주식회사 블루필름웍스"
209,너의 새는 노래할 수 있어,2020-04-16,"175,000",0.0%,"175,000",35,35,1,1,일본,일본,(주)디오시네마
211,태풍이 지나가고,2016-07-27,"253,000",0.0%,"776,662,972",34,"93,537",1,4,일본,일본,(주)티캐스트
211,윤희에게,2019-11-14,"314,500",0.0%,"968,700,309",34,"121,534",2,11,한국,한국,(주)리틀빅픽쳐스
213,철서구 3부 : 철로,,"196,000",0.0%,"499,000",31,77,1,1,중국,중국,
213,파바로티,2020-01-01,"243,000",0.0%,"379,623,658",31,"47,717",1,9,영국,영국,오드
215,여자 안의 타인,,"184,000",0.0%,"644,000",30,97,1,1,일본,일본,
215,존 윅 3: 파라벨룸,2019-06-26,"150,000",0.0%,"8,205,165,858",30,"1,004,395",2,11,미국,미국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
217,커피와 담배,2006-07-27,"220,000",0.0%,"76,211,900",29,"10,290",1,1,미국,미국,"(주)영화사 안다미로,(주)스폰지이엔티"
217,종횡사해,1991-02-14,"174,000",0.0%,"4,655,500",29,633,1,2,홍콩,홍콩,
219,김현정 단편선,,"249,000",0.0%,"389,000",28,44,1,1,한국,한국,
219,머나먼 향해,,"176,000",0.0%,"698,000",28,115,1,1,미국,미국,
221,러브레터,1999-11-20,"228,000",0.0%,"862,665,734",26,"111,172",1,2,일본,일본,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(유)조이앤시네마,(주)팝엔터테인먼트"
222,마농,2020-03-31,"567,000",0.0%,"567,000",25,25,5,5,미국,미국,(주) 인스터 글로벌
222,하늘을 나는 타이어,,"211,000",0.0%,"211,000",25,25,1,8,일본,일본,
224,사람들,,"164,000",0.0%,"415,000",24,61,1,1,서독,서독,
224,A.K: 구로사와 아키라의 초상,,"157,000",0.0%,"430,000",24,65,1,1,프랑스,"프랑스,일본",
226,창궐,2018-10-25,"115,000",0.0%,"13,278,351,490",23,"1,599,621",1,9,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
227,에릭 클랩튼: 기타의 신,2020-01-23,"194,840",0.0%,"49,716,462",22,"6,405",1,9,영국,영국,(주)영화사 진진
227,성혜의 나라,2020-01-30,"157,000",0.0%,"14,617,980",22,"1,814",1,10,한국,한국,아이 엠
229,오렌지필름 기획전 – 이태안 리바이벌,,"198,000",0.0%,"198,000",21,21,1,2,한국,한국,
229,불꽃+스콜피오 라이징,,"136,000",0.0%,"735,000",21,105,1,2,미국,미국,
229,3월 수요단편극장 될성부를 단편전 1 : 그때 그 단편,,"163,000",0.0%,"163,000",21,21,1,1,한국,한국,
229,교회오빠,2019-05-16,"210,000",0.0%,"898,046,710",21,"112,866",1,3,한국,한국,커넥트픽쳐스(주)
229,신의 은총으로,2020-01-16,"135,000",0.0%,"45,947,760",21,"5,924",1,3,프랑스,프랑스,찬란
234,하숙집 : 굶주린 늑대들,2020-03-16,"109,000",0.0%,"109,000",20,20,20,20,한국,한국,(주)영화사가을
234,어메이징 그레이스,2019-11-28,"180,000",0.0%,"42,825,700",20,"5,505",1,1,미국,미국,(주)영화사 진진
234,시골처녀 유혹하기,2020-03-23,"109,000",0.0%,"109,000",20,20,20,20,한국,한국,(주)영진크리에이티브
234,엄마와 딸의 섹스다이어트,2020-03-05,"109,000",0.0%,"109,000",20,20,20,20,한국,한국,(주)로드하우스
234,동네 오빠들,2020-03-12,"109,000",0.0%,"109,000",20,20,20,20,한국,한국,주식회사 플릭스코
234,우리 스와핑 할까?,2020-03-09,"105,000",0.0%,"105,000",20,20,20,20,한국,한국,(주)영화사가을
234,형수 : 금지된 사랑,2020-03-11,"105,000",0.0%,"105,000",20,20,20,20,한국,한국,(주)영화사가을
241,"고흐, 영원의 문에서",2019-12-26,"156,480",0.0%,"316,162,730",19,"38,816",1,9,미국,"미국,프랑스",(주)팝엔터테인먼트
242,카메라를 멈추면 안 돼!,2018-08-23,"90,000",0.0%,"184,892,266",18,"20,805",1,5,일본,일본,"(주)디오시네마,(주)영화사 그램"
242,일일시호일,2019-01-17,"122,000",0.0%,"332,767,019",18,"42,112",1,1,일본,일본,(주)영화사 진진
242,칼리가리 박사의 밀실,,"130,000",0.0%,"869,000",18,118,1,1,독일,독일,
245,캔디맨,1993-07-10,"114,000",0.0%,"324,000",17,48,1,1,미국,미국,
245,그을린 사랑,2011-07-21,"136,000",0.0%,"539,869,300",17,"68,913",1,4,캐나다,캐나다,(주)티캐스트
247,방황의 날들,2007-09-07,"48,000",0.0%,"10,448,500",16,"2,227",1,3,한국,한국,위드시네마
248,파리로 가는 길,2017-08-03,"116,000",0.0%,"938,060,800",14,"119,870",1,4,미국,미국,(주)티캐스트
248,알라딘,1993-07-03,"97,500",0.0%,"16,514,500",14,"2,142",1,1,미국,미국,
248,좀비랜드: 더블 탭,2019-11-13,"70,000",0.0%,"1,176,243,880",14,"136,883",1,5,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
248,울지마 톤즈 2 : 슈크란 바바,2020-01-09,"128,000",0.0%,"152,789,940",14,"20,592",2,11,한국,한국,(주)영화특별시에스엠씨
252,학생 로망스,,"82,000",0.0%,"253,000",13,42,1,2,일본,일본,
253,그날 밤의 아내,,"76,000",0.0%,"313,000",12,49,1,1,일본,일본,
253,오만과 편견 그리고 좀비,2016-05-25,"60,000",0.0%,"76,906,300",12,"9,729",1,6,미국,"미국,영국",(주)이수C&E
255,봄 이야기,,"61,000",0.0%,"5,166,000",10,764,1,2,프랑스,프랑스,
255,유관순과 8호감방,,"100,000",0.0%,"100,000",10,10,1,1,한국,한국,
257,겨울 이야기,,"54,000",0.0%,"6,687,000",8,"1,020",1,2,프랑스,프랑스,
257,마리오 보타 : 영혼을 위한 건축,2020-01-23,"72,000",0.0%,"14,659,720",8,"1,888",1,2,스위스,스위스,하준사
259,아이 엠 어 히어로,2016-09-21,"25,000",0.0%,"1,808,100,400",5,"212,825",1,3,일본,일본,(주)영화사 빅
260,극장판 헬로카봇 : 달나라를 구해줘!,2019-09-04,"13,000",0.0%,"4,579,631,150",4,"590,417",1,1,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
260,나이트 헌터,2020-01-29,"4,000",0.0%,"74,513,100",4,"11,849",2,4,캐나다,캐나다,와이드 릴리즈(주)
262,몽마르트 파파,2020-01-09,"15,000",0.0%,"51,241,800",3,"6,976",1,1,한국,한국,(주)트리플픽쳐스
263,라 붐,2013-10-24,"20,000",0.0%,"69,090,500",2,"9,261",1,1,프랑스,프랑스,(주)앤드플러스미디어웍스
263,주전장,2019-07-25,"15,000",0.0%,"309,791,090",2,"40,028",1,1,미국,미국,(주)시네마달
265,발랑까진 사모님,2020-03-10,"2,000",0.0%,"2,000",1,1,1,1,일본,일본,(주)플라이어
265,거부하다 신음하는 여자,2020-03-04,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,러브돌: 위험한 사랑,2020-03-03,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,(주)엔케이컨텐츠
265,원정녀 1호의 사연 무삭제,2020-03-02,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)영화사히트
265,강남 며느리 무삭제판,,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,
265,친구엄마들:서로의 아들을 탐하다,2020-03-07,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,착한 며느리:시아버지의 마지막 부탁,2020-03-07,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,씨받는 유부녀들:뚫어주는 배관공,2020-03-07,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,섹스클럽:내아내가 다른남자와,2020-03-07,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,씨받이:돌아온 탕녀,2020-03-07,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,야한며느리:땡기는 날,2020-03-07,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,수상한동거-무삭제,2020-03-18,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠
265,이은미-가슴큰누나-무삭제,2020-03-25,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠
265,얼티밋 배틀,,"1,000",0.0%,"1,000",1,1,1,1,캐나다,캐나다,
265,잘 주는 유부녀들,2020-03-11,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,직장상사와 불륜,2020-03-11,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,범해진 신부,2020-03-11,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,수호지: 용의 부활,,"1,000",0.0%,"1,000",1,1,1,1,중국,중국,
265,와관사 대혈투,,"1,000",0.0%,"1,000",1,1,1,1,중국,중국,
265,화끈한 새엄마:뭐든지 해줄게,2020-03-18,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,란제리 입는 새엄마,2020-03-18,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,물오른 새엄마,2020-03-18,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,새엄마:남편으론 부족해,2020-03-18,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,부끄러운 첫경험,2020-03-19,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)플라이어
265,변태 함정에 걸린 슬림핏 청순녀,2020-03-19,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)플라이어
265,궁합,,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,유한회사 영화사 반딧불
265,동거:세여자 한남자,2020-03-25,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,도시남녀:쾌락의 절정,2020-03-25,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,새엄마의 맛,2020-03-25,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,마을의섹스규칙:한여자 세남자,2020-03-25,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,언니남친:속궁합이 궁금해,2020-03-26,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,일본여자:섹스 스파링,2020-03-26,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,더퍼지:최초의시작,2020-03-26,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,(주)알이디아이스엔터
265,더럽혀진 예비신부,2020-03-31,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,스와핑 : 아내의 동의 무삭제,2020-03-25,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을
265,무엇이든 해주는 섹스돌,2020-03-31,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,농락당하는 아내의 가슴,2020-03-31,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,취하면 아무에게나 주는 사모님,2020-03-31,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,내여자의 불륜,2020-03-27,"1,000",0.0%,"1,000",1,1,1,1,일본,일본,비스킷미디어
265,친구엄마와 비밀친구,2020-03-27,"1,000",0.0%,"1,000",1,1,1,1,일본,일본,비스킷미디어
265,직장 여선배와의 하룻밤,2020-03-28,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)빅콘미디어
265,가질 수 없는 첫사랑 가정교사,2020-03-28,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)빅콘미디어
265,위로가 필요한 윗집 여자,2020-03-28,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)빅콘미디어
265,사랑해요 장모님 무삭제,2020-03-18,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을
265,스와핑 : 잘못된 쾌락 무삭제,2020-03-31,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을
265,성인샵 알바생 : 직접 체험 해주는 그녀들,,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,
265,스와핑: 아내를 범해 주세요,,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,
265,청초한 육덕 아내와 집주인,2020-03-29,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)빅콘미디어
265,최면에 빠진 하숙집 사모님,2020-03-29,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)빅콘미디어
265,매일 찾아오는 사채업자,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,아내의 알바는 비밀마사지,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,목표는 어린 거유숙모,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,내 친구와 결혼한 하타노 유이,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,새엄마와 막장드라마,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,초거유 친구엄마는 사춘기,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,엄마친구와 만취한 밤,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,진짜 예쁜 처형과 목욕을,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,포르노 스캔들,2020-03-02,"5,000",0.0%,"5,000",1,1,1,1,미국,미국,(주)소나무픽쳐스
265,봉신연의: 불의 검 외전,2020-02-17,"5,000",0.0%,"108,000",1,22,1,1,중국,중국,BX 픽쳐스
265,아내의 친구: 젖꼭지 전문 에스테 살롱,,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,
265,에일리언 우주전쟁,2020-03-02,"5,000",0.0%,"5,000",1,1,1,1,미국,미국,(주)박수엔터테인먼트
265,음란부인의 대실금,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,꽃미모 며느리와 동거,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,오르가즘의 황금손 카미조선생,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,스트레칭 정사-손이 어디까지,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,각성한 며느리와 시아버지,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,부장님의 부인이 너무 이뻐서,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,초육식계 여상사의 압박,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,야하게 진찰하는 간호사,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,색스러운 장모님,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,친구엄마의 꼬임,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,초거유 새엄마가 등장!,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,새엄마는 풍속녀,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,며느리 사랑은 시아버지,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,간보는 음란숙모,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,새엄마는 안마에이스,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,친구엄마는 동정킬러,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,미안해 사랑이라 불러서,2020-02-20,"1,000",0.0%,"14,000",1,11,1,1,스페인,스페인,주식회사 마운틴픽쳐스
265,다 해주는 태국 여비서,,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,
265,거유미녀 서큐버스,2020-03-29,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)빅콘미디어
265,여대생의 AV 데뷔기,2020-03-29,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)빅콘미디어
265,마티나: 위험한 정사,2020-03-24,"5,000",0.0%,"5,000",1,1,1,1,크로아티아,크로아티아,(주)소나무픽쳐스
265,스콜피온: 대테러 진압 작전,2020-03-09,"5,000",0.0%,"5,000",1,1,1,1,우즈베키스탄,우즈베키스탄,(주)소나무픽쳐스
265,프론테라스,2020-03-05,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,(주)무브먼트 픽쳐스
265,아메리칸 호러 스토리: 메리메이커의 살인자,2020-03-05,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,(주)영화사 안다미로
265,개인교습,2020-03-02,"5,000",0.0%,"5,000",1,1,1,1,프랑스,프랑스,(주)소나무픽쳐스
265,레닌그라드 대공습,2020-03-17,"5,000",0.0%,"5,000",1,1,1,1,러시아,러시아,(주)소나무픽쳐스
265,옆집누나의맛-무삭제,2020-03-12,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,에이원 미디어
265,어린장모2,2020-03-16,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠
265,젊은 형수-음란한 외도,2020-03-04,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
265,봉사해버린 가정교사,2020-03-02,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)도키엔터테인먼트
265,불륜의 노예로 살다,2020-03-12,"1,000",0.0%,"1,000",1,1,1,1,일본,일본,(주)케이알씨지
265,교만한 노예: 옆집 여자의 비밀 알바,,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,
265,악마의 오후,2020-03-05,"1,000",0.0%,"1,000",1,1,1,1,이탈리아,이탈리아,(주)컴퍼니엘
265,올머스트다이,2020-03-12,"1,000",0.0%,"1,000",1,1,1,1,기타,기타,(주)컴퍼니엘
265,착한 형수 4 무삭제,2020-03-03,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을
265,착한 엄마 3 무삭제,2020-03-03,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을
265,아들의 여자 무삭제,2020-03-04,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을
265,착한 누나,2020-03-31,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을
265,내가 사는 세상,2019-03-07,"9,000",0.0%,"11,437,550",1,"1,742",1,1,한국,한국,㈜인디스토리
265,친구 이모,2020-03-04,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을
265,작은 엄마 2,2020-03-30,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을
265,스와핑 : 완벽한 이웃 무삭제,2020-03-12,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을
265,혼 : 공포의 시작,2020-02-13,"10,000",0.0%,"945,000",1,131,1,1,한국,한국,(주)드림팩트엔터테인먼트
265,기러기 아빠 : 20대 섹스 파트너들,2020-03-23,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을
265,막내 처제 - 무삭제판,2020-03-11,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)컨텐츠 빌리지
265,동거 : 착한 처제,2020-03-24,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을
265,딸의 애인 3 - 무삭제판,2020-03-18,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)컨텐츠 빌리지
265,무림3대고수전,2020-03-02,"5,000",0.0%,"5,000",1,1,1,1,중국,중국,(주)소나무픽쳐스
265,G컵 베이글의 격렬한 플레이,2020-03-28,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)빅콘미디어
265,밀회 : 동생 아내 무삭제,2020-03-06,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을
265,바꿔 할래?,2020-03-16,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을
265,친구엄마 : 내 여자가 되던 날 2 무삭제,2020-03-06,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을
378,걸즈 앤 판처 최종장 제2화,,0,0.0%,0,0,0,1,1,일본,일본,(주)디스테이션
378,라 트라비아타,2019-06-02,0,0.0%,0,0,0,2,12,영국,영국,에스디시코리아 주식회사
합계,,,"15,152,718,950",,"1,410,773,513,694","1,834,722","173,805,810","13,183","272,881",,,
