순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,배급사 
198,해수의 아이,2020-09-30,"581,000",0.0%,"140,568,850",83,"15,294",1,7,일본,일본,(주)영화사오원
198,만추,2011-02-17,"720,000",0.0%,"6,350,507,900",83,"850,494",1,11,한국,"한국,미국,홍콩",CJ ENM
201,내언니전지현과 나,2020-12-03,"738,000",0.0%,"22,834,300",82,"2,694",2,22,한국,한국,호우주의보
201,사랑에 관한 짧은 필름,1995-10-14,"462,000",0.0%,"5,413,000",82,738,2,7,폴란드,폴란드,(주)영화사 안다미로
203,히든,2006-03-30,"449,000",0.0%,"20,288,500",80,"3,004",1,4,프랑스,프랑스,"(주)영화사 안다미로,(주)스폰지이엔티"
204,영험한 애주가의 전설,,"510,000",0.0%,"952,000",79,166,1,2,이탈리아,이탈리아,
205,신과함께-인과 연,2018-08-01,"490,940",0.0%,"102,687,898,539",78,"12,277,801",25,46,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
206,시마론,,"150,000",0.0%,"4,505,000",75,"2,258",1,9,,,
207,438일,2021-01-21,"500,500",0.0%,"8,373,310",74,"1,074",6,19,기타,기타,(주)에스와이코마드
208,왕자와 무희,,"182,000",0.0%,"9,013,000",71,"4,345",1,6,미국,"미국,영국",
208,[2021 작은영화영화제] 김종관 감독전,,"213,000",0.0%,"213,000",71,71,1,1,한국,한국,
210,북북서로 진로를 돌려라,,"177,500",0.0%,"45,422,900",70,"8,911",1,6,미국,미국,
211,8년을 뛰어넘은 신부,2021-05-07,"606,600",0.0%,"693,070",69,81,3,16,일본,일본,(주)미디어캐슬
212,말 없는 사나이,,"170,000",0.0%,"15,187,000",68,"6,770",1,5,미국,미국,
212,셀린느와 줄리 배 타러 가다,,"382,000",0.0%,"1,355,000",68,217,1,2,프랑스,프랑스,
212,평화와 평온,,"637,000",0.0%,"707,000",68,78,1,4,폴란드,폴란드,
212,마깔루조 다섯 자매,,"474,000",0.0%,"474,000",68,68,1,2,이탈리아,이탈리아,
216,디노소어 어드벤쳐,2021-01-27,"447,000",0.0%,"2,165,070",65,292,19,37,미국,미국,(주)제이앤씨미디어그룹
216,살인에 관한 짧은 필름,1997-07-05,"366,000",0.0%,"4,164,000",65,526,2,7,폴란드,폴란드,(주)영화사 안다미로
218,백엔의 사랑,2016-06-16,"608,000",0.0%,"43,705,000",63,"5,815",2,12,일본,일본,주식회사 씨네룩스
218,뉴욕 라이브러리에서,2018-10-11,"438,000",0.0%,"56,508,600",63,"5,678",1,1,미국,미국,(주)영화사 진진
218,해길랍,2021-03-31,"496,000",0.0%,"496,000",63,63,1,1,기타,기타,오드
221,필로우 토크,,"157,500",0.0%,"11,121,500",62,"5,545",1,6,미국,미국,
221,"킬링,",2021-04-07,"584,400",0.0%,"778,910",62,84,2,20,일본,일본,(주)미디어캐슬
223,愛憎,,"177,500",0.0%,"9,095,500",61,"4,531",1,6,미국,미국,
223,애천,,"155,000",0.0%,"6,646,000",61,"3,314",1,6,,,
225,당신이 기쁘다면 무삭제판,2021-02-01,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
225,맛있는 섹스 그리고 요정,2021-02-19,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)담화
225,공인섹스중개사,2021-02-19,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)담화
225,귀신한테 싼다,2021-02-19,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)담화
225,더 넌 : 돌아온 저주,2021-02-03,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,(주)라온컴퍼니플러스
225,홀리데이 헬,2021-02-03,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,(주)라온컴퍼니플러스
225,내 여자의 변태욕정 무삭제판,2021-02-02,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
225,섹스노예 무삭제판,2021-02-02,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
225,젖은 보험아줌마,2021-02-02,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
225,젖은 처제,2021-02-03,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
225,탐스런 옆집아내 무삭제판,2021-02-15,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
225,내 아내는 둘이다 무삭제판,2021-02-15,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
225,육덕진 제자 무삭제판,2021-02-15,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
225,꿈의직장 스와핑오피스 무삭제판,2021-02-15,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
225,우당탕탕 캠핑가족,2021-02-15,"300,000",0.0%,"300,000",60,60,1,1,홍콩,홍콩,(주)라온컴퍼니플러스
225,은밀하고도 매혹적인 비밀수업:착한여자,2021-02-26,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,(주)픽쳐레스크
241,아이 엠 우먼,2021-01-14,"477,970",0.0%,"187,432,240",59,"22,977",11,32,호주,호주,(주)팝엔터테인먼트
242,이창,,"121,000",0.0%,"30,060,500",58,"6,438",1,12,미국,미국,(주)영화사 안다미로
243,노다지,,"142,500",0.0%,"7,306,500",57,"3,641",1,6,한국,한국,
244,누드 모델,1994-07-09,"255,000",0.0%,"1,131,000",56,189,1,2,프랑스,프랑스,
245,나이브스 아웃,2019-12-04,"363,000",0.0%,"6,903,954,590",55,"819,146",5,13,미국,미국,(주)올스타엔터테인먼트
245,콜드 워,2019-02-07,"608,000",0.0%,"231,882,773",55,"28,045",1,8,폴란드,폴란드,아이 엠
247,내셔널 갤러리,2016-08-25,"382,500",0.0%,"45,674,600",54,"4,782",1,1,프랑스,"프랑스,미국",(주)영화사 진진
247,북쪽에 있는 다리,,"294,000",0.0%,"1,549,000",54,244,1,2,프랑스,프랑스,
249,음악,2021-07-14,"465,000",0.0%,"698,400",53,77,2,13,일본,일본,(주)미디어캐슬
250,제시 제임스 스토리,,"104,000",0.0%,"1,979,000",52,962,1,6,미국,미국,
250,뱀파이어,,"490,900",0.0%,"4,098,900",52,586,4,22,일본,일본,(주)미디어캐슬
252,장 미쉘 바스키아: 더 레이디언트 차일드,2020-12-09,"442,500",0.0%,"8,421,600",51,920,1,9,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
252,방황하는 네덜란드인,2021-02-28,"1,203,400",0.0%,"1,203,400",51,51,7,7,독일,독일,(주)케빈앤컴퍼니
252,러브레터,1999-11-20,"431,000",0.0%,"974,026,824",51,"124,944",2,13,일본,일본,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(유)조이앤시네마,(주)팝엔터테인먼트"
255,기억의 전쟁,2020-02-27,"568,000",0.0%,"18,260,240",50,"2,180",2,6,한국,한국,(주)시네마달
255,너의 췌장을 먹고 싶어,2017-10-25,"474,000",0.0%,"3,721,453,040",50,"468,012",3,13,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
257,크루아상,2021-01-21,"406,000",0.0%,"11,869,450",49,"1,270",9,31,한국,한국,하준사
257,우리 아버지,,"336,000",0.0%,"336,000",49,49,1,2,이탈리아,이탈리아,
257,애꾸눈 잭,,"98,000",0.0%,"16,699,000",49,"8,433",1,4,미국,미국,
260,끈,,"321,000",0.0%,"321,000",48,48,1,2,이탈리아,이탈리아,
260,버클리에서,,"333,500",0.0%,"660,500",48,97,1,1,미국,미국,(주)영화사 진진
262,새벽을 알리는 루의 노래,2018-01-31,"447,500",0.0%,"75,677,300",47,"9,143",2,9,일본,일본,(주)미디어캐슬
263,리오의 사나이,,"92,000",0.0%,"92,000",46,46,1,6,프랑스,"프랑스,이탈리아",
264,라 당스,2013-08-22,"307,000",0.0%,"65,689,000",44,"7,471",1,1,프랑스,"프랑스,미국",(주)영화사 진진
264,퍼니게임,1997-11-15,"240,000",0.0%,"1,065,000",44,206,1,4,오스트리아,오스트리아,(주)영화사 안다미로
264,서울야행,2016-05-05,"103,000",0.0%,"458,000",44,97,1,44,한국,한국,주식회사 씨엠닉스
267,야성의 킬리만자로,,"86,000",0.0%,"86,000",43,43,1,8,영국,영국,
267,십계 3편 : 안식일을 지키라,,"361,000",0.0%,"2,755,750",43,650,1,4,폴란드,폴란드,
267,무간도,2003-02-21,"443,000",0.0%,"153,115,400",43,"19,707",1,6,홍콩,홍콩,"(주)디스테이션,태창엔터테인먼트(주)"
270,남매의 여름밤,2020-08-20,"336,000",0.0%,"181,253,602",42,"21,816",1,10,한국,한국,그린나래미디어(주)
270,고스트 스토리,2017-12-28,"375,000",0.0%,"74,085,458",42,"8,709",1,6,미국,미국,"(주)리틀빅픽쳐스,주식회사 더쿱"
270,추하고 더럽고 미천한,,"302,000",0.0%,"1,564,000",42,254,1,2,이탈리아,이탈리아,
273,삼형제,,"257,000",0.0%,"752,000",41,135,1,2,이탈리아,"이탈리아,프랑스",
273,포식자들,,"267,000",0.0%,"267,000",41,41,1,2,이탈리아,이탈리아,
275,윤희에게,2019-11-14,"371,000",0.0%,"977,551,609",40,"122,784",1,4,한국,한국,(주)리틀빅픽쳐스
275,작은 아씨들,2020-02-12,"408,000",0.0%,"7,284,285,330",40,"864,822",1,3,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
277,사진+첫사랑,,"380,000",0.0%,"380,000",39,39,1,1,폴란드,폴란드,
277,밀애,1971-08-20,"78,000",0.0%,"171,000",39,76,1,4,미국,미국,
277,붉은 눈,2020-12-24,"356,400",0.0%,"2,321,770",39,418,1,9,일본,일본,(주)미디어캐슬
280,미스터 존스,2021-01-07,"275,000",0.0%,"94,950,400",38,"10,781",5,21,폴란드,폴란드,(주)디오시네마
280,라스트 특공대,2021-02-18,"38,000",0.0%,"38,000",38,38,5,38,브라질,"브라질,이탈리아,포르투갈",(주)제이앤씨미디어그룹
280,도굴,2020-11-04,"305,000",0.0%,"13,960,989,670",38,"1,545,281",3,18,한국,한국,(주)씨제이이엔엠
283,상류사회,,"74,000",0.0%,"4,752,000",37,"2,077",1,6,미국,미국,
283,러브X독,,"295,000",0.0%,"464,500",37,56,1,12,일본,일본,(주)미디어캐슬
283,치와와,,"332,970",0.0%,"756,880",37,85,3,17,일본,일본,(주)미디어캐슬
286,피아니스트의 마지막 인터뷰,2020-11-19,"392,170",0.0%,"70,891,330",36,"8,454",1,9,캐나다,캐나다,판씨네마(주)
286,연방경찰,,"72,000",0.0%,"848,000",36,424,1,4,,,
286,하비,,"72,000",0.0%,"6,569,000",36,"3,251",1,6,,,
286,겨울밤에,2020-12-10,"234,000",0.0%,"15,961,370",36,"1,952",2,17,한국,한국,㈜인디스토리
290,가나의 혼인잔치: 언약,2020-11-26,"315,000",0.0%,"120,357,330",35,"13,712",1,1,미국,미국,"(재)CBS,주식회사 블루필름웍스"
290,지하도+스태프,,"346,000",0.0%,"346,000",35,35,1,1,폴란드,폴란드,
290,운명,,"335,000",0.0%,"844,400",35,122,2,10,일본,일본,(주)미디어캐슬
290,창공에 지다,,"70,000",0.0%,"106,000",35,53,1,4,미국,미국,
290,오버 드라이브,,"319,400",0.0%,"1,735,170",35,161,2,15,일본,일본,(주)미디어캐슬
295,내 사랑 황혼에 지다,,"68,000",0.0%,"68,000",34,34,1,6,미국,미국,
295,질풍론도,,"330,400",0.0%,"533,370",34,52,3,12,일본,일본,(주)미디어캐슬
295,사인조,,"210,000",0.0%,"210,000",34,34,1,2,프랑스,"프랑스,스위스",
295,십계 5편 : 살인하지 말라,,"280,000",0.0%,"3,387,000",34,797,1,4,폴란드,폴란드,
295,찬실이는 복도 많지,2020-03-05,"284,000",0.0%,"252,484,330",34,"29,453",2,13,한국,한국,찬란
300,두 여인,,"211,000",0.0%,"21,545,000",33,"9,861",1,2,이탈리아,"이탈리아,프랑스",
300,그린 북,2019-01-09,"311,500",0.0%,"3,707,003,360",33,"445,162",2,7,미국,미국,CGV아트하우스
300,위플래쉬,2015-03-12,"190,000",0.0%,"13,130,207,665",33,"1,642,443",1,3,미국,미국,"워터홀컴퍼니(주),(주)쇼박스"
300,예기치 못한 일,,"66,000",0.0%,"427,000",33,205,1,4,영국,영국,
304,정복되지 않는 사람들,,"64,000",0.0%,"2,218,000",32,"1,095",1,2,미국,미국,
304,낯선 곳에서의 2주,,"64,000",0.0%,"64,000",32,32,1,4,미국,미국,
304,걸한트,,"64,000",0.0%,"1,622,000",32,811,1,6,미국,미국,
307,돌아온 아이,,"207,000",0.0%,"207,000",31,31,1,2,이탈리아,이탈리아,
307,철부지 아씨,1968-03-14,"62,000",0.0%,"7,513,000",31,"3,719",1,6,한국,한국,
307,반역자,,"62,000",0.0%,"4,632,000",31,"2,316",1,4,미국,미국,
307,은밀한 방어,,"168,000",0.0%,"524,000",31,87,1,2,프랑스,프랑스,
311,라스트 프론티어,2021-01-14,"150,000",0.0%,"10,974,500",30,"1,870",2,6,러시아,러시아,(주)까멜리아이엔티
311,사랑의 변주곡,,"201,000",0.0%,"3,682,000",30,"1,222",1,2,프랑스,"프랑스,이탈리아",
311,서유기 선리기연,,"255,000",0.0%,"13,897,500",30,"1,560",1,4,홍콩,홍콩,
314,서유기 월광보합,1995-09-16,"250,000",0.0%,"14,915,500",29,"1,770",1,4,홍콩,홍콩,
314,알래스카의 혼,,"58,000",0.0%,"7,900,000",29,"3,444",1,4,미국,미국,
314,어느 짧은 근무일,,"286,000",0.0%,"286,000",29,29,1,1,폴란드,폴란드,
317,이태리식 결혼,,"172,000",0.0%,"3,507,000",28,"1,048",1,2,이탈리아,"이탈리아,프랑스",
317,빛의 아버지: 파이널 판타지 XIV,2021-01-14,"259,800",0.0%,"33,411,000",28,"3,569",7,10,일본,일본,(주)디스테이션
317,십계 1편 : 나 이외의 다른 신을 섬기지 말라,,"229,000",0.0%,"3,742,500",28,803,1,4,폴란드,폴란드,
317,아산디라,,"183,000",0.0%,"183,000",28,28,1,2,이탈리아,이탈리아,
321,천사의 시,,"166,000",0.0%,"1,754,000",27,318,1,2,이탈리아,이탈리아,
321,달콤한 인생에 관한 진실,,"178,000",0.0%,"178,000",27,27,1,2,이탈리아,이탈리아,
321,철도원,,"176,000",0.0%,"2,456,000",27,721,1,2,이탈리아,이탈리아,
321,메멘토,2001-08-24,"189,000",0.0%,"364,319,800",27,"48,828",5,6,미국,미국,"(주)디스테이션,(주)팝엔터테인먼트"
321,해바라기,1982-11-14,"178,000",0.0%,"26,740,000",27,"11,784",1,1,이탈리아,이탈리아,
321,마리와 줄리앙 이야기,,"128,000",0.0%,"794,000",27,133,1,2,프랑스,"프랑스,이탈리아",
321,십계 7편 : 도적질하지 말라,,"241,000",0.0%,"2,450,750",27,603,1,4,폴란드,폴란드,
328,굿바이,2008-10-30,"185,000",0.0%,"947,545,520",26,"149,371",2,11,일본,일본,"(주)드림팩트엔터테인먼트,㈜케이디미디어"
328,페임,2009-09-24,"164,000",0.0%,"4,717,061,180",26,"643,114",1,4,미국,미국,"(주)다자인소프트,롯데쇼핑㈜롯데엔터테인먼트"
330,아내의 방:내 방에 들어올래?,2021-02-01,"71,000",0.0%,"71,000",25,25,20,20,한국,한국,(주)영진크리에이티브
330,특별한 날,,"170,000",0.0%,"4,288,000",25,702,1,1,이탈리아,"이탈리아,캐나다",
330,"쏘아 올린 불꽃, 밑에서 볼까? 옆에서 볼까?",,"242,500",0.0%,"1,964,000",25,274,2,7,일본,일본,(주)미디어캐슬
330,동주,2016-02-17,"169,000",0.0%,"8,919,123,963",25,"1,176,807",1,2,한국,한국,메가박스중앙(주)플러스엠
334,야한 아내:남편 친구 맛보기,2021-02-16,"70,000",0.0%,"70,000",24,24,19,24,한국,한국,(주)영진크리에이티브
334,십계 9편 : 네 이웃의 아내를 탐내지 말라,,"201,000",0.0%,"2,560,000",24,636,1,4,폴란드,폴란드,
334,완벽한 가족,2021-01-06,"120,000",0.0%,"75,388,460",24,"8,683",3,15,미국,미국,(주)제이앤씨미디어그룹
334,분노의 포도,,"48,000",0.0%,"7,465,000",24,"3,065",1,2,미국,미국,
334,모델 민정의 화려한 테크닉,2021-02-02,"70,000",0.0%,"70,000",24,24,18,24,한국,한국,(주)영진크리에이티브
339,12 솔져스,2018-01-31,"46,000",0.0%,"1,833,672,400",23,"223,763",1,1,미국,미국,(주)제이앤씨미디어그룹
339,사랑의 종이 울릴 때,,"46,000",0.0%,"6,686,000",23,"3,328",1,4,미국,미국,
339,버팔로 대대,,"46,000",0.0%,"2,828,000",23,"1,404",1,4,미국,미국,
342,알게 될거야,2004-02-13,"128,000",0.0%,"3,067,000",22,671,1,2,프랑스,"프랑스,이탈리아,독일",(주)스폰지이엔티
342,연산군,1962-01-01,"44,000",0.0%,"15,298,000",22,"7,475",1,4,한국,한국,
344,타임 패러독스,2015-01-07,"143,000",0.0%,"668,349,408",21,"85,554",3,4,호주,호주,(유)조이앤시네마
344,귀여운 남자,2021-01-14,"73,000",0.0%,"4,449,470",21,567,5,27,한국,한국,(주)드림팩트엔터테인먼트
344,수녀,,"113,000",0.0%,"113,000",21,21,1,2,프랑스,프랑스,
347,맛있는 육밥,,"100,000",0.0%,"100,000",20,20,1,1,한국,한국,주식회사 플릭스코
347,음란주택2 : 노예계약,2021-02-01,"100,000",0.0%,"100,000",20,20,1,1,한국,한국,주식회사 플릭스코
347,페이블,2021-01-16,"210,500",0.0%,"400,010",20,41,1,2,일본,일본,"(주)콘텐츠판다,쇼치쿠"
347,데스 오브 미,2021-02-05,"100,000",0.0%,"100,000",20,20,1,1,기타,기타,(주)엔케이컨텐츠
347,맛있는 장모,,"100,000",0.0%,"100,000",20,20,1,1,한국,한국,(주)나우콘텐츠
347,수산시장 활어부인,2021-02-05,"100,000",0.0%,"100,000",20,20,1,1,한국,한국,주식회사 플릭스코
347,시누이의 맛 2,2021-02-01,"100,000",0.0%,"100,000",20,20,1,1,한국,한국,주식회사 플릭스코
347,내 심혼의 음악,,"40,000",0.0%,"2,890,000",20,"1,445",1,6,미국,미국,
347,물방울,,"40,000",0.0%,"1,744,000",20,862,1,4,미국,미국,
356,시간 여행자의 두 아내,2021-02-26,"65,000",0.0%,"65,000",19,19,19,19,한국,한국,(주)영진크리에이티브
356,14의 밤,,"166,000",0.0%,"624,770",19,103,2,8,일본,일본,
356,걸,2021-01-07,"131,000",0.0%,"46,334,510",19,"5,087",2,14,독일,독일,(주)리틀빅픽쳐스
356,돈 까밀로 러시아 가다,,"117,000",0.0%,"117,000",19,19,1,2,이탈리아,이탈리아,
360,최고의 섹파: 최악의 동거인,,"90,000",0.0%,"90,000",18,18,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
360,본 투 비 블루,2016-06-09,"111,000",0.0%,"770,967,624",18,"94,607",1,1,캐나다,"캐나다,영국,미국",그린나래미디어(주)
360,시시한 내 남편: 내 밑의 단골 손님,,"90,000",0.0%,"90,000",18,18,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
360,오피스 와이프: 최고의 상사,,"90,000",0.0%,"90,000",18,18,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
360,육식녀: 채워지지 않는 자궁,,"90,000",0.0%,"90,000",18,18,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
360,맛을 잊을 수 없는 택배기사,,"90,000",0.0%,"90,000",18,18,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
360,이태리 모델 스와핑,,"90,000",0.0%,"90,000",18,18,1,1,한국,한국,(주)씨맥스커뮤니케이션즈
360,이중불륜: 교환된 부부,,"90,000",0.0%,"90,000",18,18,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
360,토네이도 걸,,"169,000",0.0%,"449,000",18,50,2,10,일본,일본,
360,기생충,2019-05-30,"122,000",0.0%,"87,460,625,095",18,"10,313,163",1,7,한국,한국,(주)씨제이이엔엠
370,서스피션,,"112,000",0.0%,"1,863,000",17,264,1,3,미국,미국,(주)영화사 안다미로
370,언더그라운드,,"118,000",0.0%,"983,500",17,144,1,3,한국,한국,(주)시네마달
370,25시,1978-07-07,"34,000",0.0%,"16,618,000",17,"8,227",1,3,프랑스,"프랑스,이탈리아,유고슬라비아",
370,페드라,1996-11-16,"34,000",0.0%,"8,866,000",17,"4,392",1,1,그리스,그리스,
374,현기증,,"90,000",0.0%,"71,388,642",16,"12,214",1,2,미국,미국,(주)영화사 안다미로
374,럭키 몬스터,2020-12-03,"79,000",0.0%,"38,410,580",16,"5,058",1,6,한국,한국,(주)영화사 그램
374,나의 작은 동무,2021-01-14,"109,000",0.0%,"6,635,440",16,793,2,4,기타,기타,(주)라이크콘텐츠
374,3.11: 이와이 슌지와 친구들,,"145,910",0.0%,"1,882,910",16,329,1,3,일본,일본,(주)미디어캐슬
378,빅풋 주니어2: 패밀리가 떴다,2021-01-06,"102,000",0.0%,"121,766,630",15,"14,697",1,4,기타,기타,(주)이수C&E
378,판초에 새벽 바람을 품고,,"120,500",0.0%,"376,800",15,52,1,6,일본,일본,
378,죽은 시인의 사회,1990-05-19,"120,000",0.0%,"441,661,900",15,"58,833",1,1,미국,미국,"(주)디스테이션,(주)드림팩트엔터테인먼트,브에나비스타픽쳐스"
378,대결,,"80,000",0.0%,"459,000",15,76,1,2,프랑스,프랑스,
382,메리 고 라운드,,"63,500",0.0%,"562,500",14,91,1,2,프랑스,프랑스,
383,아빠는 악당챔피언,,"111,000",0.0%,"183,000",13,20,1,5,일본,일본,
383,파리의 숨바꼭질,,"78,000",0.0%,"1,169,000",13,184,1,1,프랑스,"프랑스,스위스",
383,지상의 사랑,,"71,000",0.0%,"555,000",13,86,1,2,프랑스,프랑스,
383,거상의 길,,"26,000",0.0%,"9,360,000",13,"4,384",1,1,미국,미국,
383,뮤직 앤 리얼리티,2020-12-23,"100,000",0.0%,"13,218,390",13,"1,515",1,4,한국,"한국,미국","(주)미로스페이스,(주)스튜디오 보난자"
383,파리는 우리의 것,,"72,000",0.0%,"723,000",13,113,1,1,프랑스,프랑스,
389,금의위 3인의 무사,2021-01-21,"12,000",0.0%,"955,000",12,224,2,8,중국,중국,(유)조이앤시네마
389,호프,2020-12-17,"108,000",0.0%,"30,624,010",12,"3,616",1,4,기타,기타,(주)이놀미디어
389,검은 난초,,"24,000",0.0%,"5,382,000",12,"2,243",1,2,미국,미국,
389,그레이트 뷰티,2014-06-12,"136,000",0.0%,"334,993,373",12,"43,526",1,4,이탈리아,"이탈리아,프랑스",(주)영화사 진진
389,잔다르크 Ⅰ: 전투,,"48,000",0.0%,"346,000",12,61,1,1,프랑스,프랑스,
389,"오렌지필름 6주년, mixtape vol.6 (오렌지필름 기획전)",,"88,000",0.0%,"88,000",12,12,1,1,한국,한국,
395,영 앤 뷰티풀,2013-12-05,"60,500",0.0%,"50,910,100",11,"6,707",1,2,프랑스,프랑스,찬란
395,오렌지필름 기획전 – 오렌지필름 6주년 (MIXTAPE_VOL.6),,"115,000",0.0%,"115,000",11,11,1,1,한국,한국,
395,가을의 마티네,2020-12-31,"77,000",0.0%,"26,569,370",11,"4,014",2,4,일본,일본,찬란
398,북서풍,,"60,000",0.0%,"469,000",10,75,1,1,프랑스,프랑스,
398,아직 살아있다,,"76,000",0.0%,"76,000",10,10,1,3,폴란드,폴란드,
398,퀴리부인,,"20,000",0.0%,"3,230,000",10,"1,615",1,4,미국,미국,
398,언플랜드,2020-12-17,"100,000",0.0%,"122,132,160",10,"14,404",1,2,미국,미국,(주)영화사오원
402,고양이 집사,2020-05-14,"81,000",0.0%,"25,654,440",9,"2,999",1,4,한국,한국,㈜인디스토리
402,마리 퀴리,2020-11-18,"81,000",0.0%,"191,581,920",9,"24,582",1,2,프랑스,프랑스,(주)디스테이션
402,고종황제와 의사 안중근,,"18,000",0.0%,"7,543,000",9,"3,763",1,2,한국,한국,
402,잔다르크 Ⅱ : 감금,,"41,000",0.0%,"253,000",9,43,1,1,프랑스,프랑스,
402,세 아내에게 온 편지,,"18,000",0.0%,"2,264,000",9,964,1,2,미국,미국,
407,프란츠,2017-07-20,"54,000",0.0%,"153,191,300",8,"21,040",1,2,프랑스,프랑스,찬란
407,싸이코,,"51,000",0.0%,"67,980,026",8,"9,988",1,2,미국,미국,(주)영화사 안다미로
409,해리가 샐리를 만났을 때,1989-11-18,"47,000",0.0%,"186,331,700",7,"22,811",1,3,미국,미국,"(주)키다리이엔티,콜럼비아 픽쳐스 코포레이션"
409,인생,1995-05-27,"60,000",0.0%,"3,253,000",7,534,1,1,중국,중국,
409,레컨,2021-02-27,"43,000",0.0%,"43,000",7,7,1,2,미국,미국,주식회사 풍경소리
409,우리는 매일매일,2021-06-30,"63,000",0.0%,"2,563,000",7,366,1,1,한국,한국,㈜인디스토리
409,오렌지필름 기획전 - mixtape vol.6,,"49,000",0.0%,"49,000",7,7,1,1,한국,한국,
409,그리고 우린 춤을 추었다,2020-11-25,"63,000",0.0%,"53,468,810",7,"6,069",1,2,프랑스,프랑스,(주)엣나인필름
409,퍼스트 러브,2020-12-17,"63,000",0.0%,"34,827,500",7,"4,006",1,3,일본,일본,와이드 릴리즈(주)
416,풍요시대 빈곤지대(인디스데이),,"40,000",0.0%,"40,000",6,6,1,7,한국,한국,
416,새,,"39,000",0.0%,"24,768,626",6,"3,222",1,2,미국,미국,(주)영화사 안다미로
416,인 더 하우스,2013-07-04,"41,000",0.0%,"131,301,200",6,"18,018",1,1,프랑스,프랑스,찬란
419,오렌지필름 mixtape vol.6 -인디스페이스,,"45,000",0.0%,"45,000",5,5,1,1,한국,한국,
419,천년학,2007-04-12,"10,000",0.0%,"848,332,500",5,"138,195",1,1,한국,한국,(주)프라임엔터테인먼트
419,붉은 수수밭,1989-09-09,"42,000",0.0%,"8,398,000",5,"2,602",1,1,중국,중국,
419,로맨틱 코미디,2020-12-03,"35,000",0.0%,"5,868,040",5,692,1,2,미국,미국,(주)영화사 안다미로
419,하트,2020-02-27,"42,000",0.0%,"8,133,500",5,"1,039",1,1,한국,한국,필름다빈
424,두 개의 사랑,2017-12-28,"21,500",0.0%,"92,277,400",4,"11,694",1,1,프랑스,프랑스,(주)팝엔터테인먼트
424,삼진그룹 영어토익반,2020-10-21,"33,000",0.0%,"13,985,885,870",4,"1,571,774",1,3,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
424,안티고네,2020-11-19,"36,000",0.0%,"89,688,360",4,"10,226",1,2,캐나다,캐나다,"그린나래미디어(주),(주)키다리이엔티"
424,몽마르트 파파,2020-01-09,"36,000",0.0%,"52,829,970",4,"7,191",1,1,한국,한국,(주)트리플픽쳐스
424,레베카,,"26,000",0.0%,"37,371,800",4,"5,633",1,1,미국,미국,
429,잔칫날,2020-12-02,"20,000",0.0%,"86,769,060",3,"11,218",1,1,한국,한국,(주)트리플픽쳐스
429,2월 수요단편극장-인디스토리 쇼케이스: 경계 너머의 관계,,"24,000",0.0%,"24,000",3,3,1,1,한국,한국,
429,루비 스팍스,2018-05-10,"21,000",0.0%,"264,558,400",3,"29,983",1,3,미국,미국,(주)팝엔터테인먼트
432,뱅가드,2020-12-30,"40,000",0.0%,"265,933,700",2,"31,548",1,2,중국,중국,(주)디스테이션
432,귀주 이야기,1994-10-08,"18,000",0.0%,"2,873,000",2,492,1,1,중국,중국,
432,아마겟돈 2046,,"16,000",0.0%,"16,000",2,2,1,1,미국,미국,
432,도망친 여자,2020-09-17,"15,000",0.0%,"86,573,240",2,"10,284",1,1,한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다"
432,아내의 이중생활,2021-02-21,"12,000",0.0%,"12,000",2,2,1,2,한국,한국,(주)영화사가을
432,썸머 85,2020-12-24,"10,000",0.0%,"83,498,990",2,"9,489",1,1,기타,기타,찬란
