●44주차 (2020년 10월 26일 ~ 2020년 11월 01일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
157,사랑의 용기,1992-04-18,"190,000",0.0%,"190,000",100.0%,"556,000",38,38,100.0%,189,1,2,미국,미국,
159,유쾌한 과부,2020-10-02,"1,220,500",0.0%,"-144,500",-10.6%,"4,470,000",37,-3,-7.5%,134,4,8,이탈리아,이탈리아,일미디어
159,클레오파트라,,"185,000",0.0%,"13,000",7.6%,"19,967,000",37,-49,-57.0%,"9,315",1,1,미국,"미국,영국,스위스",
161,도미니언,,"36,000",0.0%,"36,000",100.0%,"36,000",36,36,100.0%,36,1,1,호주,호주,
162,산상수훈,2017-12-07,"409,000",0.0%,"-11,000",-2.6%,"424,338,790",35,0,0.0%,"55,768",1,1,한국,한국,"이언픽쳐스,(주)그란"
163,영향 아래 있는 여자,,"254,000",0.0%,"219,000",625.7%,"2,316,000",34,27,385.7%,320,1,1,미국,미국,
163,백색도시,,"258,000",0.0%,"258,000",100.0%,"2,269,000",34,34,100.0%,380,1,1,스위스,"스위스,포르투갈,영국",
163,굿타임,2018-01-04,"340,000",0.0%,"320,000",1600.0%,"26,151,500",34,32,1600.0%,"3,378",1,2,미국,미국,(주)드림팩트엔터테인먼트
166,바이킹,,"165,000",0.0%,"165,000",100.0%,"22,192,000",33,33,100.0%,"10,987",1,2,미국,미국,
166,팡파레,2020-07-09,"297,000",0.0%,"279,000",1550.0%,"16,870,980",33,27,450.0%,"1,958",2,2,한국,한국,㈜인디스토리
168,워락,,"96,000",0.0%,"96,000",100.0%,"14,436,000",32,32,100.0%,"7,234",1,1,미국,미국,
169,나는 비밀을 알고 있다,,"62,000",0.0%,"62,000",100.0%,"202,000",31,31,100.0%,88,1,5,미국,미국,
169,슬픔은 그대 가슴에,1999-05-08,"62,000",0.0%,"62,000",100.0%,"23,567,000",31,31,100.0%,"11,671",1,4,미국,미국,
169,본 투 비 블루,2016-06-09,"192,000",0.0%,"-48,000",-20.0%,"770,736,624",31,-9,-22.5%,"94,574",2,6,캐나다,"캐나다,영국,미국",그린나래미디어(주)
172,낙엽귀근,2020-09-24,"251,000",0.0%,"-84,500",-25.2%,"5,976,380",30,-4,-11.8%,732,3,9,중국,중국,주식회사 블루필름웍스
173,포르투나,,"179,000",0.0%,"131,000",272.9%,"1,377,000",28,21,300.0%,265,1,1,스위스,"스위스,벨기에",
173,마미,2014-12-18,"235,000",0.0%,"65,000",38.2%,"481,588,544",28,11,64.7%,"60,370",1,2,캐나다,"캐나다,프랑스",(주)엣나인필름
175,백야,1986-09-13,"54,000",0.0%,"54,000",100.0%,"4,236,000",27,27,100.0%,"2,098",1,3,미국,미국,
176,서칭 포 슈가맨,2012-10-11,"188,000",0.0%,"188,000",100.0%,"211,848,100",26,26,100.0%,"29,467",1,3,스웨덴,"스웨덴,영국",판씨네마(주)
177,보라보라,,"175,000",0.0%,"175,000",100.0%,"1,451,500",25,25,100.0%,210,1,1,한국,한국,
177,리스본행 야간열차,2014-06-05,"131,000",0.0%,"-327,000",-71.4%,"606,951,336",25,-33,-56.9%,"79,003",1,1,독일,"독일,스위스,포르투갈",(주)나이너스엔터테인먼트
177,소년 아메드,2020-07-30,"169,000",0.0%,"137,000",428.1%,"79,983,687",25,19,316.7%,"10,178",1,2,프랑스,프랑스,(주)영화사 진진
180,해피 댄싱,2018-11-15,"151,000",0.0%,"151,000",100.0%,"24,055,200",24,24,100.0%,"3,362",1,1,영국,영국,주식회사 씨네룩스
180,빅 트리,,"120,000",0.0%,"120,000",100.0%,"1,068,000",24,24,100.0%,525,1,1,미국,미국,
180,빵과 튤립,,"157,000",0.0%,"10,000",6.8%,"304,000",24,3,14.3%,45,1,1,이탈리아,"이탈리아,스위스",
180,처녀의 샘,,"120,000",0.0%,"120,000",100.0%,"1,695,500",24,24,100.0%,290,1,1,스웨덴,스웨덴,
184,스틸 더 머니: 314 비밀금고,2018-06-28,"51,000",0.0%,"51,000",100.0%,"3,023,500",23,23,100.0%,421,1,3,스페인,스페인,(주)더블앤조이픽쳐스
184,(2020 이음/부산퀴어)단편섹션,,"23,000",0.0%,"23,000",100.0%,"23,000",23,23,100.0%,23,1,1,한국,한국,
184,행복한 라짜로,2019-06-20,"230,000",0.0%,"230,000",100.0%,"129,781,240",23,23,100.0%,"16,325",1,2,이탈리아,이탈리아,주식회사 슈아픽처스
187,천사만이 날개를 가졌다,,"42,000",0.0%,"42,000",100.0%,"95,000",21,21,100.0%,43,1,2,,,
188,레토,2019-01-03,"200,000",0.0%,"-490,000",-71.0%,"200,988,672",20,-49,-71.0%,"22,794",1,1,러시아,"러시아,프랑스","(주)엣나인필름,플레이리스트(주)"
188,"스탠바이, 웬디",2018-05-30,"20,000",0.0%,"20,000",100.0%,"375,260,580",20,20,100.0%,"47,492",1,1,미국,미국,판씨네마(주)
188,줄리아 사라지다,,"154,000",0.0%,"83,000",116.9%,"342,000",20,9,81.8%,49,1,1,스위스,스위스,
191,니나 내나,2019-10-30,"171,000",0.0%,"171,000",100.0%,"27,508,980",19,19,100.0%,"3,446",1,1,한국,한국,(주)리틀빅픽쳐스
191,공포분자,2020-09-17,"169,000",0.0%,"-547,000",-76.4%,"42,461,630",19,-71,-78.9%,"5,469",2,7,기타,기타,(주)에이썸엔터테인먼트
191,야구소녀,2020-06-18,"19,000",0.0%,"-436,000",-95.8%,"319,273,720",19,-72,-79.1%,"37,392",1,1,한국,한국,"(주)싸이더스,찬란"
191,하타리,,"38,000",0.0%,"-136,000",-78.2%,"9,936,000",19,-68,-78.2%,"4,747",1,2,미국,미국,
195,다시 만난 날들,2020-09-24,"108,000",0.0%,"-273,000",-71.7%,"37,064,280",18,-44,-71.0%,"4,096",2,5,한국,한국,(주)영화사오원
196,산다,,"131,000",0.0%,"131,000",100.0%,"1,487,000",17,17,100.0%,371,1,1,한국,한국,
196,즐거운 나의 인생,,"17,000",0.0%,"17,000",100.0%,"17,000",17,17,100.0%,17,1,1,한국,한국,
196,삼일천하,1973-02-15,"34,000",0.0%,"34,000",100.0%,"1,576,000",17,17,100.0%,788,1,2,한국,한국,
199,더 파티,2018-12-20,"118,000",0.0%,"118,000",100.0%,"65,348,450",16,16,100.0%,"7,991",1,1,영국,영국,(주)라이크콘텐츠
199,회전목마,,"32,000",0.0%,"-8,000",-20.0%,"4,847,000",16,-4,-20.0%,"2,413",1,3,미국,미국,
199,지상에서 영원으로,2016-09-29,"105,000",0.0%,"105,000",100.0%,"7,143,500",16,16,100.0%,740,1,1,영국,영국,주식회사 드림크리에이션
199,(2020 이음/부산퀴어)서울프라이드영화제 단편섹션,,"16,000",0.0%,"16,000",100.0%,"16,000",16,16,100.0%,16,1,1,한국,한국,
203,나의이름,2020-10-14,"119,000",0.0%,"-983,500",-89.2%,"6,988,500",15,-130,-89.7%,832,1,5,한국,한국,시네마 뉴원
203,천년호,,"30,000",0.0%,"-26,000",-46.4%,"2,078,000",15,-13,-46.4%,"1,039",1,3,한국,한국,
205,타임 패러독스,2015-01-07,"79,000",0.0%,"-99,000",-55.6%,"647,601,408",14,-16,-53.3%,"82,503",1,3,호주,호주,(유)조이앤시네마
205,인생 후르츠,2018-12-06,"42,000",0.0%,"-21,000",-33.3%,"545,273,530",14,-7,-33.3%,"70,625",1,3,일본,일본,(주)엣나인필름
205,차타레부인의 사랑,1981-08-01,"28,000",0.0%,"28,000",100.0%,"7,468,000",14,14,100.0%,"3,526",1,10,프랑스,"프랑스,영국,독일",(주)피터팬픽쳐스
205,비행사의 아내,,"96,000",0.0%,"96,000",100.0%,"3,224,000",14,14,100.0%,480,1,2,프랑스,프랑스,
205,(2020 이음/여성청소년)단편섹션,,"14,000",0.0%,"14,000",100.0%,"14,000",14,14,100.0%,14,1,1,한국,한국,
210,마티아스와 막심,2020-07-23,"156,000",0.0%,"65,000",71.4%,"112,113,420",13,1,8.3%,"12,490",1,1,캐나다,캐나다,(주)엣나인필름
210,우리가 이별 뒤에 알게 되는 것들,2020-09-30,"86,000",0.0%,"-278,900",-76.4%,"18,579,740",13,-37,-74.0%,"2,257",2,5,캐나다,캐나다,아이 엠
212,그렇게 아버지가 된다,2013-12-19,"102,000",0.0%,"102,000",100.0%,"972,517,562",12,12,100.0%,"127,951",2,6,일본,일본,(주)티캐스트콘텐츠허브
212,주사기 : 주사꾼들 이야기,,"24,000",0.0%,"-4,000",-14.3%,"245,000",12,-2,-14.3%,110,1,12,한국,한국,
212,걸작,2019-07-01,"24,000",0.0%,"-4,000",-14.3%,"427,000",12,-2,-14.3%,181,1,12,한국,한국,주식회사 씨엠닉스
212,혼도,,"60,000",0.0%,"60,000",100.0%,"6,086,000",12,12,100.0%,"2,769",1,1,미국,미국,
212,그림자 속의 색채,,"81,000",0.0%,"38,000",88.4%,"124,000",12,6,100.0%,18,1,1,스위스,"스위스,독일",
212,강철비2 : 정상회담 확장판,2020-09-30,"102,000",0.0%,"-185,500",-64.5%,"89,826,500",12,-30,-71.4%,"18,298",2,3,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
218,임신한 나무와 도깨비,,"99,000",0.0%,"99,000",100.0%,"1,798,500",11,11,100.0%,259,1,1,한국,한국,(주)시네마달
218,"고흐, 영원의 문에서",2019-12-26,"11,000",0.0%,"11,000",100.0%,"316,173,730",11,11,100.0%,"38,827",1,1,미국,"미국,프랑스",(주)팝엔터테인먼트
218,보이콰이어,2020-05-14,"57,000",0.0%,"57,000",100.0%,"18,566,080",11,11,100.0%,"2,231",1,1,미국,미국,THE 픽쳐스
218,오렌지필름 기획전 - ‘나’에 대한 몇 개의 주석들,,"79,000",0.0%,"-163,000",-67.4%,"677,000",11,-11,-50.0%,77,1,1,한국,한국,
222,프란시스 하,2014-07-17,"87,000",0.0%,"-874,500",-91.0%,"646,313,160",10,-103,-91.2%,"82,683",2,8,미국,미국,그린나래미디어(주)
222,십년세도(十年勢道),1964-08-05,"20,000",0.0%,"20,000",100.0%,"1,268,000",10,10,100.0%,634,1,2,한국,한국,
222,아무르,2012-12-19,"76,000",0.0%,"50,000",192.3%,"623,042,100",10,6,150.0%,"81,346",2,2,프랑스,"프랑스,독일,오스트리아",(주)티캐스트
222,테스와 보낸 여름,2020-09-10,"87,000",0.0%,"-90,000",-50.8%,"91,018,250",10,-11,-52.4%,"10,192",1,3,네덜란드,네덜란드,(주)팝엔터테인먼트
222,싸이코,,"20,000",0.0%,"20,000",100.0%,"67,929,026",10,10,100.0%,"9,980",1,7,미국,미국,(주)영화사 안다미로
227,그림자들,,"63,000",0.0%,"35,000",125.0%,"1,450,000",9,4,80.0%,223,1,1,미국,미국,
227,유대인을 본보기로,,"63,000",0.0%,"-42,000",-40.0%,"168,000",9,-6,-40.0%,24,1,1,스위스,스위스,
229,아녜스의 해변,,"55,000",0.0%,"55,000",100.0%,"7,346,000",8,8,100.0%,"1,091",1,1,프랑스,프랑스,(주)영화사 안다미로
229,후쿠오카,2020-08-27,"28,000",0.0%,"-60,500",-68.4%,"43,904,020",8,-11,-57.9%,"5,425",1,2,한국,한국,"(주)률필름,㈜인디스토리"
229,환절기,2018-02-22,"8,000",0.0%,"8,000",100.0%,"53,068,000",8,8,100.0%,"6,613",1,1,한국,한국,(주)리틀빅픽쳐스
229,마음 울적한 날엔,2020-10-08,"78,000",0.0%,"47,000",151.6%,"403,000",8,3,60.0%,44,1,2,한국,한국,필름다빈
233,신문기자,2019-10-17,"7,000",0.0%,"7,000",100.0%,"108,133,160",7,7,100.0%,"13,872",1,1,일본,일본,"(주)팝엔터테인먼트,주식회사 더쿱"
233,주디,2020-03-25,"7,000",0.0%,"-393,000",-98.3%,"760,720,060",7,-43,-86.0%,"92,466",1,1,영국,영국,TCO(주)더콘텐츠온
233,찬실이는 복도 많지,2020-03-05,"7,000",0.0%,"-533,000",-98.7%,"238,445,960",7,-47,-87.0%,"27,956",1,1,한국,한국,찬란
233,수요단편극장-인디스토리 쇼케이스 그녀들의 무지개,,"54,000",0.0%,"54,000",100.0%,"54,000",7,7,100.0%,7,1,1,한국,한국,
233,더 게임 체인저스,,"7,000",0.0%,"7,000",100.0%,"7,000",7,7,100.0%,7,1,1,미국,미국,
238,문라이즈 킹덤,2013-01-31,"19,500",0.0%,"19,500",100.0%,"310,255,500",6,6,100.0%,"39,440",1,1,미국,미국,(주)영화사 진진
238,윤희에게,2019-11-14,"6,000",0.0%,"-244,000",-97.6%,"975,123,809",6,-36,-85.7%,"122,507",1,1,한국,한국,(주)리틀빅픽쳐스
238,애월,2019-09-26,"6,000",0.0%,"6,000",100.0%,"11,763,360",6,6,100.0%,"1,406",1,1,한국,한국,(주)드림팩트엔터테인먼트
238,뮤지컬 버드나무에 부는 바람,2020-10-07,"108,000",0.0%,"-464,000",-81.1%,"4,476,500",6,-28,-82.4%,254,2,4,영국,영국,C 무비
242,지구 최후의 밤,2019-07-25,"34,000",0.0%,"34,000",100.0%,"53,366,080",5,5,100.0%,"6,559",1,2,중국,중국,찬란
242,터칭 더 보이드,2020-09-24,"10,000",0.0%,"-6,000",-37.5%,"1,232,640",5,-3,-37.5%,179,1,3,영국,영국,(주)피터팬픽쳐스
242,이십일세기 소녀,2020-09-03,"20,000",0.0%,"-29,000",-59.2%,"4,431,400",5,-2,-28.6%,509,1,2,일본,일본,(주)디오시네마
242,아워 바디,2019-09-26,"35,000",0.0%,"35,000",100.0%,"75,016,487",5,5,100.0%,"9,068",1,1,한국,한국,(주)영화사 진진
246,"안녕, 미누",2020-05-27,"23,000",0.0%,"15,000",187.5%,"23,196,500",4,3,300.0%,"2,896",1,2,한국,한국,"영화사 풀,(주)영화사 친구"
246,경계선,2019-10-24,"4,000",0.0%,"-133,000",-97.1%,"150,627,880",4,-13,-76.5%,"18,006",1,1,스웨덴,"스웨덴,덴마크",(주)제이앤씨미디어그룹
246,박하사탕,2000-01-01,"29,000",0.0%,"8,000",38.1%,"87,861,000",4,1,33.3%,"9,889",1,1,한국,한국,"CGV아트하우스,(주)신도필림"
246,리스본 스토리,,"29,000",0.0%,0,0.0%,"975,000",4,0,0.0%,179,1,1,독일,"독일,포르투갈",
246,화이트 라이,,"4,000",0.0%,"4,000",100.0%,"305,000",4,4,100.0%,38,1,1,캐나다,캐나다,
246,너와 파도를 탈 수 있다면,2020-07-08,"38,000",0.0%,"10,000",35.7%,"91,242,980",4,1,33.3%,"10,498",1,1,일본,일본,메가박스중앙(주)플러스엠
252,그림자 열차,,"24,000",0.0%,"-37,000",-60.7%,"775,000",3,-5,-62.5%,131,1,1,스페인,스페인,
252,로지,2019-05-16,"3,000",0.0%,"3,000",100.0%,"13,635,110",3,3,100.0%,"1,856",1,1,아일랜드,아일랜드,(주)박수엔터테인먼트
252,여름날,2020-08-20,"15,500",0.0%,"-26,500",-63.1%,"5,676,480",3,-7,-70.0%,735,2,3,한국,한국,영화배급협동조합 씨네소파
252,해피 해피 레스토랑,2020-05-14,"21,000",0.0%,"21,000",100.0%,"8,207,120",3,3,100.0%,"1,061",1,1,일본,일본,찬란
252,다시 태어나도 우리,2017-09-27,"9,000",0.0%,"9,000",100.0%,"296,444,943",3,3,100.0%,"38,339",1,2,한국,한국,(주)엣나인필름
257,로렌스 애니웨이,2013-12-19,"2,000",0.0%,"2,000",100.0%,"169,131,356",2,2,100.0%,"20,823",1,1,캐나다,"캐나다,프랑스",(주)엣나인필름
257,5일의 마중,2014-10-08,"13,000",0.0%,"6,000",85.7%,"411,725,600",2,1,100.0%,"55,043",1,1,중국,중국,찬란
257,스파이더맨: 뉴 유니버스,2018-12-12,"19,000",0.0%,"-2,009,000",-99.1%,"6,018,885,176",2,-177,-98.9%,"724,394",1,1,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
257,우행록: 어리석은 자의 기록,2019-01-17,"14,000",0.0%,"14,000",100.0%,"41,897,050",2,2,100.0%,"4,847",1,1,일본,일본,(주)드림팩트엔터테인먼트
257,기생충,2019-05-30,"2,000",0.0%,"2,000",100.0%,"87,460,503,095",2,2,100.0%,"10,313,145",1,1,한국,한국,(주)씨제이이엔엠
257,북극의 제왕,2011-01-18,"13,000",0.0%,"5,000",62.5%,"1,799,000",2,1,100.0%,329,1,1,미국,미국,
257,마샤와 곰: 최고 중에 최고,2020-10-08,"14,000",0.0%,"-473,600",-97.1%,"27,734,500",2,-62,-96.9%,"3,415",1,1,러시아,러시아,(주)팝엔터테인먼트
257,주식회사 스페셜액터스,2020-08-06,"14,000",0.0%,"11,000",366.7%,"32,416,440",2,1,100.0%,"3,809",1,1,일본,일본,찬란
257,우리 안의 그들,2020-11-01,"4,000",0.0%,"4,000",100.0%,"4,000",2,2,100.0%,2,1,2,한국,한국,주식회사 씨엠닉스
257,러브라인,2020-11-01,"4,000",0.0%,"4,000",100.0%,"4,000",2,2,100.0%,2,1,2,한국,한국,주식회사 씨엠닉스
267,상하이 익스프레스,,"8,000",0.0%,"-18,000",-69.2%,"238,000",1,-3,-75.0%,43,1,1,미국,미국,
267,아이아이 가사: 다시 만난 그날,2019-05-30,"6,000",0.0%,"6,000",100.0%,"1,501,000",1,1,100.0%,217,1,1,일본,일본,(주)드림팩트엔터테인먼트
267,3:10 투 유마,2008-02-21,"5,000",0.0%,"-11,000",-68.8%,"303,755,500",1,-1,-50.0%,"47,072",1,1,미국,미국,(주)시네마서비스
267,선라이즈,,"8,000",0.0%,"-117,000",-93.6%,"2,837,000",1,-15,-93.8%,432,1,1,미국,미국,
267,딸의 친구 5 - 무삭제판,2020-10-28,"1,000",0.0%,"1,000",100.0%,"1,000",1,1,100.0%,1,1,1,한국,한국,(주)컨텐츠 빌리지
267,스트레인지 네이처,2020-10-29,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,미국,미국,주식회사 플릭스코
267,무영자: 군웅할거,,"1,000",0.0%,"1,000",100.0%,"1,000",1,1,100.0%,1,1,1,중국,중국,
267,삼촌,2019-11-28,"6,000",0.0%,"6,000",100.0%,"5,769,540",1,1,100.0%,704,1,1,한국,한국,(주)드림팩트엔터테인먼트
267,페이섹스,2020-10-29,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,한국,한국,(주)룬컴퍼니
267,탐스러운 장모님,2020-10-28,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,한국,한국,(주)영화사가을
267,숫처녀길들이기 - 무삭제,2020-10-28,"5,000",0.0%,"5,000",100.0%,"5,000",1,1,100.0%,1,1,1,한국,한국,스마일컨텐츠
267,바람에 날라온 유부녀 팬티,2020-10-29,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
267,그녀의 복수:남자사냥,2020-10-29,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
267,헤픈여자:오늘은 누구와 할까,2020-10-29,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
267,새엄마:풍만한 가슴,2020-10-29,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
267,긴섹충 무삭제,2020-10-30,"1,000",0.0%,"1,000",100.0%,"1,000",1,1,100.0%,1,1,1,한국,한국,엔트리커뮤니케이션즈
267,여성친구 무삭제,2020-10-30,"1,000",0.0%,"1,000",100.0%,"1,000",1,1,100.0%,1,1,1,한국,한국,엔트리커뮤니케이션즈
267,쌓여버린 여자들:잔뜩 해주세요,2020-10-30,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
267,휘날리는 댕기,,"1,000",0.0%,"1,000",100.0%,"1,000",1,1,100.0%,1,1,1,북한,북한,
267,손오공: 대천복요,,"1,000",0.0%,"1,000",100.0%,"1,000",1,1,100.0%,1,1,1,중국,중국,(주)위즈덤필름
267,라스트 카우보이,2020-10-26,"1,000",0.0%,"1,000",100.0%,"1,000",1,1,100.0%,1,1,1,미국,미국,(주)영화사 안다미로
267,예쁜엄마,2020-10-30,"1,000",0.0%,"1,000",100.0%,"1,000",1,1,100.0%,1,1,1,한국,한국,(주)영화사히트
267,세 여자,2020-10-27,"2,000",0.0%,"2,000",100.0%,"2,000",1,1,100.0%,1,1,1,독일,독일,(주)더그레이트컴퍼니
267,셔터: 죽음의 숲,2020-10-27,"2,000",0.0%,"2,000",100.0%,"2,000",1,1,100.0%,1,1,1,홍콩,홍콩,(주)더그레이트컴퍼니
267,킬러비 인베이전,,"1,000",0.0%,"1,000",100.0%,"1,000",1,1,100.0%,1,1,1,중국,중국,
267,바흐: 숨겨진 작곡가,2020-10-27,"2,000",0.0%,"2,000",100.0%,"2,000",1,1,100.0%,1,1,1,영국,영국,(주)더그레이트컴퍼니
293,김복동,2019-08-08,0,0.0%,0,100.0%,"713,473,060",0,0,100.0%,"89,205",1,2,한국,한국,(주)엣나인필름
293,어메이징 그레이스,2019-11-28,0,0.0%,"-110,000",-100.0%,"44,194,700",0,-22,-100.0%,"5,693",1,2,미국,미국,(주)영화사 진진
293,시티 라이트,1989-02-04,0,0.0%,0,100.0%,"6,705,500",0,0,100.0%,"1,168",1,1,미국,미국,(주)엣나인필름
293,"노래하는 여자, 노래하지 않는 여자",,0,0.0%,0,100.0%,"6,021,000",0,0,100.0%,904,1,1,프랑스,"프랑스,벨기에",(주)영화사 안다미로
293,환상의 빛,2016-07-07,0,0.0%,0,100.0%,"156,570,500",0,0,100.0%,"19,674",1,1,일본,일본,주식회사 씨네룩스
293,고양이 집사,2020-05-14,0,0.0%,0,100.0%,"23,334,240",0,0,100.0%,"2,750",1,1,한국,한국,㈜인디스토리
293,원더,2017-12-27,0,0.0%,0,100.0%,"2,030,964,189",0,0,100.0%,"266,983",1,3,미국,미국,"CGV아트하우스,그린나래미디어(주)"
293,12 솔져스,2018-01-31,0,0.0%,0,100.0%,"1,833,626,400",0,0,100.0%,"223,740",1,2,미국,미국,(주)제이앤씨미디어그룹
293,산책하는 침략자,2018-08-16,0,0.0%,0,100.0%,"7,998,900",0,0,100.0%,989,1,1,일본,일본,와이드 릴리즈(주)
293,나는보리,2020-05-21,0,0.0%,0,100.0%,"84,886,360",0,0,100.0%,"11,810",1,1,한국,한국,(주)영화사 진진
293,키드,1989-12-15,0,0.0%,0,100.0%,"2,378,000",0,0,100.0%,421,1,1,프랑스,프랑스,(주)엣나인필름
293,늙은 부부이야기: 스테이지 무비,2020-08-19,0,0.0%,0,100.0%,"4,396,500",0,0,100.0%,432,1,2,한국,한국,예술의전당
합계,,,"8,563,826,380",,,,"465,971,080,670","980,325",,,"55,017,027","7,432","86,883",,,
,,,,,,,,,,,,,,,,
●43주차 (2020년 10월 19일 ~ 2020년 10월 25일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
,,,,점유율,(전주대비),(전주대비),,,(전주대비),(전주대비),,,,,,
1,삼진그룹 영어토익반,2020-10-21,"3,039,611,880",40.2%,"3,001,564,880",7889.1%,"3,077,658,880","353,839","348,973",7171.7%,"358,705","1,615","30,682",한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
2,담보,2020-09-29,"1,032,228,410",13.7%,"-759,014,070",-42.4%,"13,566,555,140","130,373","-77,109",-37.2%,"1,579,159",935,"12,679",한국,한국,(주)씨제이이엔엠
3,소리도 없이,2020-10-15,"1,075,122,960",14.2%,"-897,136,800",-45.5%,"3,050,371,720","124,591","-95,499",-43.4%,"345,024","1,000","15,410",한국,한국,(주)에이스메이커무비웍스
4,미스터트롯: 더 무비,2020-10-22,"778,527,100",10.3%,"778,527,100",100.0%,"778,527,100","86,929","86,929",100.0%,"86,929",449,"5,996",한국,한국,(주)영화사 그램
5,페이트 스테이 나이트 헤븐즈필 제3장 스프링 송,2020-10-22,"284,554,000",3.8%,"284,554,000",100.0%,"284,554,000","31,004","31,004",100.0%,"31,004",149,"1,303",일본,일본,(주)애니플러스
6,테넷,2020-08-26,"266,843,440",3.5%,"-50,762,070",-16.0%,"17,898,918,370","28,159","-4,565",-14.0%,"1,939,768",301,"2,391",미국,미국,워너브러더스 코리아(주)
7,"그대, 고맙소 : 김호중 생애 첫 팬미팅 무비",2020-09-29,"214,660,500",2.8%,"-136,330,500",-38.8%,"2,909,954,000","7,098","-4,299",-37.7%,"94,361",94,622,한국,한국,씨제이포디플렉스 주식회사
8,부니베어: 원시시대 대모험,2020-10-22,"40,348,600",0.5%,"40,348,600",100.0%,"40,348,600","5,006","5,006",100.0%,"5,006",216,664,중국,중국,(주)라이크콘텐츠
9,종이꽃,2020-10-22,"39,855,670",0.5%,"38,295,670",2454.9%,"42,492,670","4,648","4,492",2879.5%,"4,957",256,"1,305",한국,한국,(주)스튜디오 보난자
10,돌멩이,2020-10-15,"34,333,450",0.5%,"-57,950,500",-62.8%,"134,757,400","4,259","-6,544",-60.6%,"15,970",327,"1,509",한국,한국,(주)리틀빅픽쳐스
11,할로윈: 살인마 잭,2020-07-21,"21,183,000",0.3%,"21,183,000",100.0%,"22,052,000","3,929","3,929",100.0%,"4,750",15,45,영국,영국,(주)영화사 안다미로
12,에브리타임 아이 다이,2020-10-21,"31,226,460",0.4%,"31,226,460",100.0%,"31,667,460","3,777","3,777",100.0%,"3,826",140,866,미국,미국,(주)다자인소프트
13,오! 문희,2020-09-02,"36,069,000",0.5%,"19,635,500",119.5%,"2,761,000,600","3,752",659,21.3%,"345,799",59,65,한국,한국,CGV아트하우스
14,무협: 더 코드,2020-06-22,"18,520,000",0.2%,"18,456,000",28837.5%,"20,582,000","3,695","3,637",6270.7%,"5,673",19,47,미국,미국,(주)영화사 안다미로
15,죽이는 여자,2020-08-23,"18,508,000",0.2%,"18,456,000",35492.3%,"20,964,000","3,694","3,648",7930.4%,"6,072",17,48,미국,미국,(주)영화사 안다미로
16,21 브릿지: 테러 셧다운,2020-01-01,"31,496,020",0.4%,"31,496,020",100.0%,"807,840,720","3,532","3,532",100.0%,"103,775",95,593,미국,미국,"(주)드림팩트엔터테인먼트,(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
17,극장판 요괴워치: 포에버 프렌즈,2020-10-15,"25,854,500",0.3%,"-47,070,670",-64.5%,"98,779,670","3,383","-5,775",-63.1%,"12,541",125,638,일본,일본,(주)씨제이이엔엠
18,언힌지드,2020-10-07,"28,385,670",0.4%,"-176,040,770",-86.1%,"1,002,677,220","3,323","-20,482",-86.0%,"115,936",295,"1,016",미국,미국,"(주)누리픽쳐스,(주)영화특별시에스엠씨"
19,폰조,2020-10-14,"26,450,590",0.4%,"-148,643,060",-84.9%,"201,544,240","3,316","-17,753",-84.3%,"24,385",315,"1,317",미국,미국,(주)키다리이엔티
20,지구 침공: 컨테이젼,2020-06-08,"18,084,000",0.2%,"18,084,000",100.0%,"18,842,000","3,300","3,300",100.0%,"4,016",18,45,영국,"영국,프랑스",(주)영화사 안다미로
21,기묘한 이야기: 리플레이,2020-08-23,"15,497,000",0.2%,"15,450,000",32872.3%,"17,345,000","3,147","3,106",7575.6%,"4,929",14,41,미국,미국,(주)영화사 안다미로
22,블러드: 궁금한 이야기,2020-06-15,"15,451,000",0.2%,"15,389,000",24821.0%,"17,461,000","3,101","3,045",5437.5%,"5,015",11,32,영국,영국,(주)영화사 안다미로
23,팔로우 미,2020-10-22,"25,129,800",0.3%,"24,229,800",2692.2%,"26,029,800","3,031","2,931",2931.0%,"3,131",138,668,미국,미국,(주)디스테이션
